UF,Municí­pio,Registro,Protocolo,COBRADE,Status,População,DH_Mortos,DH_Feridos,DH_Enfermos,DH_Desabrigados,DH_Desalojados,DH_Desaparecidos,DH_Outros Afetados
RS,Cerro Grande do Sul,23/10/2017,RS-F-4305173-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Registro,10280,0,0,0,0,0,0,0
RS,Cerro Grande do Sul,28/07/2015,RS-F-4305173-13214-20150720,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,10280,0,0,0,0,40,0,0
RS,Cerro Grande do Sul,28/10/2014,RS-F-4305173-13213-20141017,13213 - Tempestade Local/Convectiva - Granizo,Registro,10280,0,0,0,0,0,0,0
RS,Cerro Grande do Sul,10/07/2014,RS-F-4305173-12200-20140629,12200 - Enxurradas,Reconhecido,10280,1,0,0,0,32,0,0
RS,Cerro Grande do Sul,21/09/2012,RS-P-4305173-13215-20120921,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,10280,0,0,0,0,0,0,0
RS,Cerro Grande do Sul,23/11/2010,RS-P-4305173-13215-20101123,13215 - Tempestade Local/Convectiva - Vendaval,Registro,10280,0,0,0,0,0,0,0
RS,Cerro Grande do Sul,19/11/2009,RS-A-4305173-13215-20091119,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,10280,0,10,0,1,0,0,0
RS,Cerro Grande do Sul,05/03/2007,RS-A-4305173-12200-20070305,12200 - Enxurradas,Reconhecido,10280,0,0,0,0,120,0,0
RS,Cerro Grande do Sul,03/01/1996,RS-P-4305173-12200-19960103,12200 - Enxurradas,Registro,10280,0,0,0,0,0,0,0
RS,Cerro Largo,08/05/2024,RS-F-4305207-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,13289,0,0,0,0,0,0,13705
RS,Cerro Largo,03/01/2024,RS-F-4305207-13215-20231229,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,13289,0,0,0,0,0,0,300
RS,Cerro Largo,21/11/2023,RS-F-4305207-13213-20231117,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,13289,0,0,0,0,0,0,440
RS,Cerro Largo,05/10/2023,RS-F-4305207-13213-20231003,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,13289,0,0,0,0,0,0,148
RS,Cerro Largo,13/07/2023,RS-F-4305207-13214-20230712,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,13289,0,0,0,0,0,0,13289
RS,Cerro Largo,19/10/2017,RS-F-4305207-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Registro,13289,0,0,0,0,3,0,12
RS,Cerro Largo,02/06/2017,RS-F-4305207-13214-20170530,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,13289,0,0,0,0,12,0,2718
RS,Cerro Largo,26/01/2015,RS-F-4305207-13215-20150101,13215 - Tempestade Local/Convectiva - Vendaval,Não reconhecido,13289,0,1,0,0,1,0,13287
RS,Cerro Largo,02/01/2015,RS-F-4305207-13215-20140101,13215 - Tempestade Local/Convectiva - Vendaval,Registro,13289,0,0,0,0,0,0,0
RS,Cerro Largo,10/01/2011,RS-P-4305207-13215-20110110,13215 - Tempestade Local/Convectiva - Vendaval,Registro,13289,0,0,0,0,0,0,0
RS,Cerro Largo,12/12/2010,RS-A-4305207-13215-20101212,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,13289,0,0,0,0,26,0,0
RS,Cerro Largo,25/11/2009,RS-A-4305207-12200-20091125,12200 - Enxurradas,Reconhecido,13289,0,0,0,0,0,0,0
RS,Cerro Largo,25/10/2008,RS-A-4305207-13213-20081025,13213 - Tempestade Local/Convectiva - Granizo,Registro,13289,0,0,0,179,320,0,0
RS,Cerro Largo,05/07/2003,RS-A-4305207-13213-20030705,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,13289,0,0,0,0,0,0,0
RS,Cerro Largo,15/09/1972,RS-P-4305207-12100-19720915,12100 - Inundações,Registro,13289,0,0,0,0,0,0,0
RS,Chapada,05/05/2024,RS-F-4305306-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,9377,0,0,0,0,3,0,9475
RS,Chapada,21/11/2023,RS-F-4305306-12200-20231116,12200 - Enxurradas,Reconhecido,9377,0,0,0,0,0,0,5768
RS,Chapada,23/06/2022,RS-F-4305306-12200-20220621,12200 - Enxurradas,Reconhecido,9377,0,0,0,0,0,0,5758
RS,Chapada,21/02/2011,RS-P-4305306-12200-20110221,12200 - Enxurradas,Reconhecido,9377,0,0,0,0,0,0,0
RS,Chapada,05/01/2010,RS-A-4305306-12200-20100105,12200 - Enxurradas,Reconhecido,9377,0,0,0,0,0,0,0
RS,Chapada,28/09/1997,RS-P-4305306-12200-19970928,12200 - Enxurradas,Registro,9377,0,0,0,0,0,0,0
RS,Chapada,29/06/1990,RS-P-4305306-12200-19900629,12200 - Enxurradas,Registro,9377,0,0,0,0,0,0,0
RS,Chapada,21/09/1989,RS-P-4305306-12100-19890921,12100 - Inundações,Registro,9377,0,0,0,0,0,0,0
RS,Chapada,15/09/1972,RS-P-4305306-12100-19720915,12100 - Inundações,Registro,9377,0,0,0,0,0,0,0
RS,Charqueadas,03/05/2024,RS-F-4305355-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,35363,0,0,0,615,6300,0,0
RS,Charqueadas,27/11/2023,RS-F-4305355-13214-20231117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,35363,0,0,0,120,840,0,0
RS,Charqueadas,08/09/2023,RS-F-4305355-13214-20230905,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,35363,0,0,0,100,50,0,0
RS,Charqueadas,06/09/2023,RS-F-4305355-12100-20230905,12100 - Inundações,Registro,35363,0,0,0,50,100,0,0
RS,Charqueadas,22/08/2022,RS-F-4305355-13213-20220815,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,35363,0,0,0,0,0,0,4000
RS,Charqueadas,29/11/2013,RS-F-4305355-12200-20131121,12200 - Enxurradas,Registro,35363,0,0,0,0,560,0,0
RS,Charqueadas,01/11/2013,RS-F-4305355-13213-20131023,13213 - Tempestade Local/Convectiva - Granizo,Registro,35363,0,0,0,0,0,0,100
RS,Charqueadas,05/10/2009,RS-C-4305355-13215-20091005,13215 - Tempestade Local/Convectiva - Vendaval,Registro,35363,0,0,0,0,0,0,0
RS,Charqueadas,14/09/2009,RS-A-4305355-12100-20090914,12100 - Inundações,Registro,35363,0,0,0,27,99,0,0
RS,Charqueadas,28/11/2007,RS-A-4305355-12100-20071128,12100 - Inundações,Registro,35363,0,0,0,109,222,0,0
RS,Charqueadas,11/06/2002,RS-A-4305355-12100-20020611,12100 - Inundações,Registro,35363,0,0,0,26,65,0,0
RS,Charqueadas,20/07/2001,RS-P-4305355-12200-20010720,12200 - Enxurradas,Registro,35363,0,0,0,0,0,0,0
RS,Charqueadas,06/07/1993,RS-P-4305355-12100-19930706,12100 - Inundações,Registro,35363,0,0,0,0,0,0,0
RS,Charqueadas,10/05/1984,RS-P-4305355-12200-19840510,12200 - Enxurradas,Registro,35363,0,0,0,0,0,0,0
RS,Charqueadas,11/08/1983,RS-P-4305355-12200-19830811,12200 - Enxurradas,Registro,35363,0,0,0,0,0,0,0
RS,Charrua,20/01/2024,RS-F-4305371-13214-20240118,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3471,0,0,0,0,0,0,2768
RS,Charrua,11/01/2024,RS-F-4305371-13215-20240109,13215 - Tempestade Local/Convectiva - Vendaval,Registro,3471,0,0,0,0,0,0,200
RS,Charrua,16/10/2023,RS-F-4305371-13214-20231007,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3471,0,0,0,0,0,0,2768
RS,Charrua,02/11/2021,RS-F-4305371-13213-20211029,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,3471,0,0,0,0,0,0,505
RS,Charrua,11/06/2017,RS-F-4305371-12200-20170607,12200 - Enxurradas,Reconhecido,3471,0,3,0,0,49,0,1832
RS,Charrua,04/07/2014,RS-F-4305371-12100-20140627,12100 - Inundações,Registro,3471,0,0,0,0,0,0,25
RS,Charrua,21/07/2011,RS-A-4305371-12200-20110721,12200 - Enxurradas,Reconhecido,3471,0,0,0,0,0,0,0
RS,Charrua,03/12/2010,RS-P-4305371-12200-20101203,12200 - Enxurradas,Registro,3471,0,0,0,0,0,0,0
RS,Charrua,02/12/2009,RS-A-4305371-12200-20091202,12200 - Enxurradas,Reconhecido,3471,0,0,0,0,98,0,0
RS,Charrua,06/07/1993,RS-P-4305371-12200-19930706,12200 - Enxurradas,Registro,3471,0,0,0,0,0,0,0
RS,Chiapetta,04/05/2024,RS-F-4305405-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4044,0,0,0,0,0,0,4044
RS,Chiapetta,06/12/2023,RS-F-4305405-13214-20231203,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4044,0,0,0,0,0,0,225
RS,Chiapetta,02/06/2017,RS-F-4305405-12200-20170530,12200 - Enxurradas,Reconhecido,4044,0,0,0,36,125,0,2689
RS,Chiapetta,17/07/2014,RS-F-4305405-12200-20140626,12200 - Enxurradas,Reconhecido,4044,0,0,0,0,70,0,0
RS,Chiapetta,21/09/2012,RS-P-4305405-13213-20120921,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,4044,0,0,0,0,0,0,0
RS,Chiapetta,09/08/2011,RS-A-4305405-13215-20110809,13215 - Tempestade Local/Convectiva - Vendaval,Registro,4044,0,0,0,0,70,0,0
RS,Chiapetta,05/04/2011,RS-A-4305405-13213-20110405,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,4044,0,0,0,0,0,0,0
RS,Chiapetta,20/10/2007,RS-A-4305405-13213-20071020,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,4044,0,0,0,0,0,0,0
RS,Chiapetta,15/10/1997,RS-P-4305405-12200-19971015,12200 - Enxurradas,Registro,4044,0,0,0,0,0,0,0
RS,Chiapetta,25/10/1993,RS-P-4305405-13213-19931025,13213 - Tempestade Local/Convectiva - Granizo,Registro,4044,0,0,0,0,0,0,0
RS,Chiapetta,02/06/1992,RS-P-4305405-12100-19920602,12100 - Inundações,Registro,4044,0,0,0,0,0,0,0
RS,Chiapetta,15/06/1990,RS-P-4305405-12200-19900615,12200 - Enxurradas,Registro,4044,0,0,0,0,0,0,0
RS,Chiapetta,11/08/1983,RS-P-4305405-12200-19830811,12200 - Enxurradas,Registro,4044,0,0,0,0,0,0,0
RS,Chiapetta,15/09/1972,RS-P-4305405-12100-19720915,12100 - Inundações,Registro,4044,0,0,0,0,0,0,0
RS,Chuí,27/05/2024,RS-F-4305439-13214-20240509,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,5919,0,0,0,0,34,0,6228
RS,Chuí,28/04/2016,RS-F-4305439-13214-20160418,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,5919,0,0,0,0,117,0,20
RS,Chuí,26/04/2016,RS-F-4305439-12300-20160416,12300 - Alagamentos,Registro,5919,0,0,0,0,101,0,0
RS,Chuvisca,09/12/2024,RS-F-4305447-13215-20241201,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,4944,0,3,0,0,60,0,437
RS,Chuvisca,15/05/2024,RS-F-4305447-13214-20240513,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4944,0,0,0,0,0,0,4944
RS,Chuvisca,21/09/2023,RS-F-4305447-13214-20230912,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4944,0,0,0,0,1,0,4943
RS,Chuvisca,13/03/2018,RS-F-4305447-13215-20180227,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,4944,0,0,0,0,75,0,307
RS,Chuvisca,27/01/2014,RS-F-4305447-12200-20140114,12200 - Enxurradas,Registro,4944,0,0,0,0,0,0,300
RS,Chuvisca,21/09/2012,RS-P-4305447-12200-20120921,12200 - Enxurradas,Reconhecido,4944,0,0,0,0,0,0,0
RS,Chuvisca,18/11/2010,RS-P-4305447-13215-20101118,13215 - Tempestade Local/Convectiva - Vendaval,Registro,4944,0,0,0,0,0,0,0
RS,Chuvisca,18/11/2009,RS-A-4305447-13215-20091118,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,4944,0,0,0,0,0,0,0
RS,Chuvisca,06/10/2002,RS-A-4305447-12200-20021006,12200 - Enxurradas,Registro,4944,0,0,0,0,0,0,0
RS,Chuvisca,24/05/2001,RS-P-4305447-12200-20010524,12200 - Enxurradas,Registro,4944,0,0,0,0,0,0,0
RS,Cidreira,07/05/2024,RS-F-4305454-12300-20240501,12300 - Alagamentos,Não reconhecido,12654,0,0,0,0,3200,0,0
RS,Cidreira,16/12/2013,RS-F-4305454-13213-20131205,13213 - Tempestade Local/Convectiva - Granizo,Registro,12654,0,0,0,0,0,0,0
RS,Cidreira,20/11/2010,RS-P-4305454-13215-20101120,13215 - Tempestade Local/Convectiva - Vendaval,Registro,12654,0,0,0,0,0,0,0
RS,Cidreira,19/11/2009,RS-A-4305454-13215-20091119,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,12654,0,0,0,9,600,0,130
RS,Cidreira,20/03/1994,RS-P-4305454-12200-19940320,12200 - Enxurradas,Registro,12654,0,0,0,0,0,0,0
RS,Ciríaco,03/12/2024,RS-F-4305504-13215-20241202,13215 - Tempestade Local/Convectiva - Vendaval,Registro,4922,0,0,0,0,0,0,0
RS,Ciríaco,25/10/2024,RS-F-4305504-13215-20241024,13215 - Tempestade Local/Convectiva - Vendaval,Registro,4922,0,0,0,0,0,0,100
RS,Ciríaco,14/05/2024,RS-F-4305504-13211-20240511,13211 - Tempestade Local/Convectiva - Tornados,Registro,4922,0,0,0,0,1,0,100
RS,Ciríaco,03/05/2024,RS-F-4305504-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4922,0,0,0,0,0,0,4149
RS,Ciríaco,05/09/2023,RS-F-4305504-13214-20230904,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4922,0,0,0,0,2,0,4144
RS,Ciríaco,10/05/2022,RS-F-4305504-12200-20220502,12200 - Enxurradas,Reconhecido,4922,0,0,0,0,0,0,984
RS,Ciríaco,14/06/2018,RS-F-4305504-13211-20180612,13211 - Tempestade Local/Convectiva - Tornados,Reconhecido,4922,1,1,0,0,528,0,0
RS,Ciríaco,09/06/2017,RS-F-4305504-12200-20170608,12200 - Enxurradas,Reconhecido,4922,0,0,0,0,0,0,1428
RS,Ciríaco,31/10/2016,RS-F-4305504-13213-20161024,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,4922,0,0,0,0,0,0,350
RS,Ciríaco,14/07/2014,RS-F-4305504-12200-20140630,12200 - Enxurradas,Reconhecido,4922,0,0,0,0,0,0,2
RS,Ciríaco,03/10/2012,RS-C-4305504-13215-20121003,13215 - Tempestade Local/Convectiva - Vendaval,Registro,4922,0,0,0,0,0,0,0
RS,Ciríaco,20/07/2011,RS-A-4305504-12200-20110720,12200 - Enxurradas,Reconhecido,4922,0,0,0,0,0,0,0
RS,Ciríaco,17/01/2010,RS-A-4305504-12200-20100117,12200 - Enxurradas,Reconhecido,4922,1,0,0,0,0,0,25
RS,Ciríaco,02/06/1992,RS-P-4305504-12100-19920602,12100 - Inundações,Registro,4922,0,0,0,0,0,0,0
RS,Ciríaco,29/06/1990,RS-P-4305504-12200-19900629,12200 - Enxurradas,Registro,4922,0,0,0,0,0,0,0
RS,Ciríaco,21/09/1989,RS-P-4305504-12100-19890921,12100 - Inundações,Registro,4922,0,0,0,0,0,0,0
RS,Ciríaco,11/08/1983,RS-P-4305504-12200-19830811,12200 - Enxurradas,Registro,4922,0,0,0,0,0,0,0
RS,Colinas,03/05/2024,RS-F-4305587-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2420,0,80,200,200,1150,0,1030
RS,Colinas,18/01/2024,RS-F-4305587-13215-20240116,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,2420,0,0,0,0,0,0,2420
RS,Colinas,20/11/2023,RS-F-4305587-13214-20231118,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2420,0,0,0,25,350,0,1800
RS,Colinas,18/01/2024,RS-F-4305587-13215-20231016,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2420,0,0,0,0,0,0,2420
RS,Colinas,06/09/2023,RS-F-4305587-12100-20230904,12100 - Inundações,Registro,2420,0,30,0,34,500,0,1800
RS,Colinas,07/09/2023,RS-F-4305587-13214-20230904,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2420,0,30,0,6,311,0,1800
RS,Colinas,10/07/2020,RS-F-4305587-12100-20200709,12100 - Inundações,Reconhecido,2420,1,0,0,0,120,0,220
RS,Colinas,21/07/2011,RS-J-4305587-12100-20110721,12100 - Inundações,Reconhecido,2420,0,0,0,0,0,0,0
RS,Colinas,15/04/2011,RS-J-4305587-12200-20110415,12200 - Enxurradas,Reconhecido,2420,0,0,0,0,0,0,0
RS,Colinas,27/11/2010,RS-P-4305587-12200-20101127,12200 - Enxurradas,Registro,2420,0,0,0,0,0,0,0
RS,Colinas,04/01/2010,RS-A-4305587-12200-20100104,12200 - Enxurradas,Reconhecido,2420,0,0,0,43,21,0,0
RS,Colinas,23/11/2009,RS-A-4305587-12200-20091123,12200 - Enxurradas,Reconhecido,2420,0,0,0,0,19,0,0
RS,Colinas,26/10/2008,RS-A-4305587-12100-20081026,12100 - Inundações,Registro,2420,0,0,0,34,127,0,0
RS,Colinas,24/09/2007,RS-A-4305587-12100-20070924,12100 - Inundações,Registro,2420,0,0,0,65,0,0,0
RS,Colinas,09/08/2001,RS-P-4305587-12200-20010809,12200 - Enxurradas,Registro,2420,0,0,0,0,0,0,0
RS,Colinas,21/07/2001,RS-P-4305587-12200-20010721,12200 - Enxurradas,Registro,2420,0,0,0,0,0,0,0
RS,Colorado,06/05/2024,RS-F-4305603-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3550,0,0,0,0,2,0,3548
RS,Colorado,06/05/2024,RS-F-4305603-12300-20240501,12300 - Alagamentos,Registro,3550,0,0,0,0,2,0,0
RS,Colorado,12/06/2017,RS-F-4305603-12200-20170608,12200 - Enxurradas,Reconhecido,3550,0,0,0,0,12,0,480
RS,Colorado,11/12/2014,RS-F-4305603-12200-20141126,12200 - Enxurradas,Registro,3550,0,0,0,0,0,0,1000
RS,Colorado,21/09/2012,RS-P-4305603-13215-20120921,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,3550,0,0,0,0,0,0,0
RS,Colorado,25/03/2011,RS-A-4305603-12200-20110325,12200 - Enxurradas,Reconhecido,3550,0,0,0,0,0,0,0
RS,Colorado,16/02/2010,RS-A-4305603-12200-20100216,12200 - Enxurradas,Reconhecido,3550,0,0,0,0,0,0,0
RS,Colorado,07/01/2010,RS-A-4305603-12200-20100107,12200 - Enxurradas,Reconhecido,3550,0,0,0,0,0,0,0
RS,Colorado,21/10/2002,RS-A-4305603-12200-20021021,12200 - Enxurradas,Registro,3550,0,0,0,0,0,0,0
RS,Colorado,18/01/1994,RS-P-4305603-12200-19940118,12200 - Enxurradas,Registro,3550,0,0,0,0,0,0,0
RS,Colorado,08/12/1993,RS-P-4305603-12200-19931208,12200 - Enxurradas,Registro,3550,0,0,0,0,0,0,0
RS,Colorado,02/06/1992,RS-P-4305603-12100-19920602,12100 - Inundações,Registro,3550,0,0,0,0,0,0,0
RS,Colorado,10/05/1984,RS-P-4305603-12200-19840510,12200 - Enxurradas,Registro,3550,0,0,0,0,0,0,0
RS,Condor,07/05/2024,RS-F-4305702-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6552,0,0,0,0,40,0,6460
RS,Condor,08/01/2019,RS-F-4305702-13215-20190107,13215 - Tempestade Local/Convectiva - Vendaval,Registro,6552,0,0,0,0,0,0,0
RS,Condor,26/06/2017,RS-F-4305702-12200-20170607,12200 - Enxurradas,Registro,6552,0,0,0,0,0,0,0
RS,Condor,30/03/2011,RS-A-4305702-12200-20110330,12200 - Enxurradas,Reconhecido,6552,0,0,0,0,0,0,0
RS,Condor,23/11/2010,RS-P-4305702-12200-20101123,12200 - Enxurradas,Registro,6552,0,0,0,0,0,0,0
RS,Condor,23/11/2009,RS-A-4305702-12200-20091123,12200 - Enxurradas,Reconhecido,6552,0,0,0,0,0,0,0
RS,Condor,02/06/1992,RS-P-4305702-12100-19920602,12100 - Inundações,Registro,6552,0,0,0,0,0,0,0
RS,Condor,15/06/1990,RS-P-4305702-12200-19900615,12200 - Enxurradas,Registro,6552,0,0,0,0,0,0,0
RS,Condor,21/09/1989,RS-P-4305702-12100-19890921,12100 - Inundações,Registro,6552,0,0,0,0,0,0,0
RS,Condor,15/09/1972,RS-P-4305702-12100-19720915,12100 - Inundações,Registro,6552,0,0,0,0,0,0,0
RS,Constantina,04/05/2024,RS-F-4305801-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,9741,0,0,0,72,45,0,9624
RS,Constantina,08/11/2023,RS-F-4305801-13214-20231102,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,9741,0,0,0,0,0,0,9741
RS,Constantina,28/06/2021,RS-F-4305801-13213-20210626,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,9741,0,0,0,0,20,0,400
RS,Constantina,28/12/2020,RS-F-4305801-13215-20201225,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,9741,0,0,0,0,4,0,200
RS,Constantina,31/05/2017,RS-F-4305801-12200-20170531,12200 - Enxurradas,Reconhecido,9741,0,0,0,0,0,0,3300
RS,Constantina,12/01/2015,RS-F-4305801-12200-20141231,12200 - Enxurradas,Reconhecido,9741,0,0,0,0,100,0,2200
RS,Constantina,04/07/2014,RS-F-4305801-12200-20140623,12200 - Enxurradas,Reconhecido,9741,0,0,0,0,0,0,0
RS,Constantina,16/04/2014,RS-F-4305801-12200-20140412,12200 - Enxurradas,Registro,9741,0,0,0,0,0,0,0
RS,Constantina,21/09/2012,RS-P-4305801-13213-20120921,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,9741,0,0,0,0,0,0,0
RS,Constantina,14/02/2011,RS-P-4305801-12200-20110214,12200 - Enxurradas,Reconhecido,9741,0,0,0,0,0,0,0
RS,Constantina,15/12/2010,RS-P-4305801-12200-20101215,12200 - Enxurradas,Reconhecido,9741,0,0,0,0,0,0,0
RS,Constantina,31/12/2009,RS-A-4305801-12200-20091231,12200 - Enxurradas,Reconhecido,9741,0,0,0,0,0,0,0
RS,Constantina,28/09/2009,RS-A-4305801-13213-20090928,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,9741,0,0,0,0,800,0,0
RS,Constantina,15/06/1990,RS-P-4305801-12200-19900615,12200 - Enxurradas,Registro,9741,0,0,0,0,0,0,0
RS,Coqueiro Baixo,07/05/2024,RS-F-4305835-13214-20240429,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,1528,0,0,0,1,10,0,1279
RS,Coqueiro Baixo,21/11/2023,RS-F-4305835-13214-20231117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,1528,0,0,0,0,0,0,900
RS,Coqueiro Baixo,20/11/2013,RS-F-4305835-13213-20131110,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,1528,0,0,0,0,42,0,340
RS,Coqueiro Baixo,04/01/2010,RS-A-4305835-12200-20100104,12200 - Enxurradas,Reconhecido,1528,0,0,0,0,3,0,0
RS,Coqueiros do Sul,17/11/2023,RS-F-4305850-13214-20231116,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2457,0,0,0,0,0,0,2457
RS,Coqueiros do Sul,28/08/2011,RS-A-4305850-13213-20110828,13213 - Tempestade Local/Convectiva - Granizo,Registro,2457,0,0,0,0,0,0,0
RS,Coqueiros do Sul,27/03/2011,RS-P-4305850-12200-20110327,12200 - Enxurradas,Reconhecido,2457,0,0,0,0,0,0,0
RS,Coqueiros do Sul,11/04/2008,RS-A-4305850-13213-20080411,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,2457,0,0,0,0,0,0,0
RS,Coqueiros do Sul,29/09/1997,RS-P-4305850-12200-19970929,12200 - Enxurradas,Registro,2457,0,0,0,0,0,0,0
RS,Coronel Barros,29/05/2024,RS-F-4305871-13214-20240523,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2459,0,0,0,0,10,0,2812
RS,Coronel Barros,30/03/2023,RS-F-4305871-13215-20230329,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2459,0,0,0,0,0,0,0
RS,Coronel Barros,17/09/2020,RS-F-4305871-13215-20200916,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2459,0,0,0,0,0,0,2459
RS,Coronel Barros,20/10/2017,RS-F-4305871-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2459,0,0,0,0,0,0,2559
RS,Coronel Barros,13/11/2010,RS-P-4305871-13215-20101113,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2459,0,0,0,0,0,0,0
RS,Coronel Barros,10/11/2009,RS-A-4305871-13215-20091110,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,2459,0,0,0,0,0,0,0
RS,Coronel Barros,20/10/2007,RS-A-4305871-13213-20071020,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,2459,0,0,0,0,200,0,0
RS,Coronel Bicaco,03/05/2024,RS-F-4305900-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,7748,0,0,0,0,8,0,7740
RS,Coronel Bicaco,11/10/2023,RS-F-4305900-13214-20231004,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,7748,0,0,0,0,120,0,7628
RS,Coronel Bicaco,17/07/2023,RS-F-4305900-13215-20230712,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,7748,0,0,0,0,13,0,7735
RS,Coronel Bicaco,29/07/2021,RS-F-4305900-13213-20210726,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,7748,0,0,0,0,6,0,94
RS,Coronel Bicaco,04/12/2020,RS-F-4305900-13215-20201202,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,7748,0,0,0,0,6,0,600
RS,Coronel Bicaco,27/08/2018,RS-F-4305900-13213-20180824,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,7748,0,0,0,0,25,0,600
RS,Coronel Bicaco,24/05/2017,RS-F-4305900-12200-20170524,12200 - Enxurradas,Reconhecido,7748,0,0,0,0,120,0,3874
RS,Coronel Bicaco,22/05/2017,RS-F-4305900-13214-20170424,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,7748,0,0,0,0,0,0,30
RS,Coronel Bicaco,06/10/2014,RS-F-4305900-13214-20140930,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,7748,0,0,0,40,0,0,0
RS,Coronel Bicaco,02/07/2014,RS-F-4305900-12200-20140627,12200 - Enxurradas,Reconhecido,7748,0,0,0,120,0,0,0
RS,Coronel Bicaco,12/12/2013,RS-F-4305900-13215-20131205,13215 - Tempestade Local/Convectiva - Vendaval,Registro,7748,0,0,0,120,0,0,0
