CD_MUN_2,area_risco_km2,NM_MUN_2,SIGLA_UF,CD_MUN,area_municipio_km2,perc_area_em_risco
4126306,1445.1247564784198,Sengés,PR,4126306,1445.1247564784176,100.00000000000016
4126355,482.3926164757138,Serranópolis do Iguaçu,PR,4126355,482.39472578765987,99.99956274149918
4126405,445.05616258833805,Sertaneja,PR,4126405,445.0561625883381,99.99999999999999
4126504,506.09483017832093,Sertanópolis,PR,4126504,506.094830178324,99.99999999999939
4126603,278.6672046774304,Siqueira Campos,PR,4126603,278.66720467743147,99.99999999999962
4126652,170.7967244245461,Sulina,PR,4126652,170.79672442454526,100.00000000000048
4126678,472.6812295760002,Tamarana,PR,4126678,472.681229575998,100.00000000000047
4126702,193.4034624173869,Tamboara,PR,4126702,193.4034624173902,99.9999999999983
4126801,591.4921471402475,Tapejara,PR,4126801,591.4921471402471,100.00000000000007
4126900,434.41439165343735,Tapira,PR,4126900,434.4143916534377,99.99999999999993
4127007,904.2511663092897,Teixeira Soares,PR,4127007,904.2511663092919,99.99999999999976
4127106,1384.9917626064755,Telêmaco Borba,PR,4127106,1384.9917626064794,99.99999999999972
4127205,320.9355296674052,Terra Boa,PR,4127205,320.9355296674058,99.99999999999983
4127304,700.758144268282,Terra Rica,PR,4127304,700.7581442682823,99.99999999999996
4127403,800.8083447682063,Terra Roxa,PR,4127403,800.8083447682055,100.00000000000009
4127502,2982.639869264611,Tibagi,PR,4127502,2982.6398692646135,99.99999999999993
4127601,673.8785437682327,Tijucas do Sul,PR,4127601,673.878543768229,100.00000000000055
4127700,1198.055259863929,Toledo,PR,4127700,1198.0552598639385,99.9999999999992
4127809,592.6766008639635,Tomazina,PR,4127809,592.676600863964,99.9999999999999
4127858,505.54321956407324,Três Barras do Paraná,PR,4127858,505.54321956407426,99.9999999999998
4127882,670.659252361711,Tunas do Paraná,PR,4127882,670.6592523617131,99.99999999999967
4127908,698.990856814259,Tuneiras do Oeste,PR,4127908,698.9908568142583,100.00000000000009
4127957,299.778797742211,Tupãssi,PR,4127957,299.7787977422109,100.00000000000004
4127965,939.7195068952159,Turvo,PR,4127965,939.7195068952178,99.99999999999979
4128005,652.6605359593044,Ubiratã,PR,4128005,652.6605359593036,100.00000000000011
4128104,1234.5931298320202,Umuarama,PR,4128104,1234.5931298320238,99.9999999999997
4128203,720.760904559764,União da Vitória,PR,4128203,720.7609045597627,100.00000000000017
4128302,94.86346310207036,Uniflor,PR,4128302,94.8634631020712,99.99999999999912
4128401,238.11936656402827,Uraí,PR,4128401,238.11936656403,99.99999999999926
4128500,398.82099256625884,Wenceslau Braz,PR,4128500,398.82099256625946,99.99999999999984
4128534,820.8098727583252,Ventania,PR,4128534,820.8098727583238,100.00000000000017
4128559,327.09374123956167,Vera Cruz do Oeste,PR,4128559,327.0937412395594,100.00000000000068
4128609,311.8433604059179,Verê,PR,4128609,311.8433604059163,100.00000000000051
4128625,967.7771103285748,Alto Paraíso,PR,4128625,967.7771103285754,99.99999999999994
4128633,779.5709199556629,Doutor Ulysses,PR,4128633,779.5709199556612,100.00000000000023
4128658,249.19066811778512,Virmond,PR,4128658,249.1906681177865,99.99999999999946
4128708,308.2720273780912,Vitorino,PR,4128708,308.2720273780904,100.00000000000027
4128807,359.7202718777255,Xambrê,PR,4128807,359.7202718777239,100.00000000000044
4200051,237.76471506090007,Abdon Batista,SC,4200051,237.76471506090078,99.9999999999997
4200101,954.3493136639584,Abelardo Luz,SC,4200101,954.349313663966,99.9999999999992
4200200,207.25016963506204,Agrolândia,SC,4200200,207.25016963506266,99.9999999999997
4200309,130.06132548232955,Agronômica,SC,4200309,130.06132548232952,100.00000000000003
4200408,1320.057463639215,Água Doce,SC,4200408,1320.0574636392255,99.99999999999922
4200507,139.52967392012025,Águas de Chapecó,SC,4200507,139.5296739201201,100.00000000000011
4200556,76.64287854733901,Águas Frias,SC,4200556,76.64287854733952,99.99999999999933
4200606,327.6646091647314,Águas Mornas,SC,4200606,327.664609164729,100.00000000000075
4200705,735.4081964246635,Alfredo Wagner,SC,4200705,735.4081964246625,100.00000000000013
4200754,103.48670854869032,Alto Bela Vista,SC,4200754,103.48670854869005,100.00000000000027
4200804,232.36140085620133,Anchieta,SC,4200804,232.36140085620195,99.99999999999973
4200903,501.4643174752383,Angelina,SC,4200903,501.46431747523917,99.99999999999983
4201000,590.4156420905468,Anita Garibaldi,SC,4201000,590.4156420905465,100.00000000000007
4201109,542.1652777431359,Anitápolis,SC,4201109,542.1652777431339,100.00000000000038
4201208,235.17626924090777,Antônio Carlos,SC,4201208,235.17626924090794,99.99999999999993
4201257,494.77665048454804,Apiúna,SC,4201257,494.77665048454776,100.00000000000007
4201273,132.83273194635615,Arabutã,SC,4201273,132.832731946356,100.00000000000011
4201307,387.9957396649783,Araquari,SC,4201307,387.99597438186123,99.99993950533036
4201406,302.5442996141212,Araranguá,SC,4201406,302.54483089329375,99.99982439654613
4201505,174.47145862466658,Armazém,SC,4201505,174.4714586246654,100.00000000000068
4201604,93.61061237176644,Arroio Trinta,SC,4201604,93.61061237176607,100.0000000000004
4201653,90.5301332083645,Arvoredo,SC,4201653,90.53013320836504,99.9999999999994
4201703,113.17494789150797,Ascurra,SC,4201703,113.17494789150834,99.99999999999967
4201802,94.5894867377293,Atalanta,SC,4201802,94.58948673772878,100.00000000000055
4201901,207.53140890954546,Aurora,SC,4201901,207.53140890954512,100.00000000000016
4201950,94.70268359953967,Balneário Arroio do Silva,SC,4201950,94.70379987188517,99.99882130141873
4202008,45.37158338085611,Balneário Camboriú,SC,4202008,45.3727912324215,99.99733793859143
4202057,109.29608205892482,Balneário Barra do Sul,SC,4202057,109.29685123803057,99.9992962476988
4202073,147.1622336305557,Balneário Gaivota,SC,4202073,147.16324745527444,99.99931108837548
4202081,148.0748234413653,Bandeirante,SC,4202081,148.07603293864798,99.99918319173018
4202099,92.56553115049813,Barra Bonita,SC,4202099,92.56553115049874,99.99999999999935
4202107,139.41822855035457,Barra Velha,SC,4202107,139.41917573277948,99.99932062256147
4202131,536.493694334278,Bela Vista do Toldo,SC,4202131,536.4936943342801,99.9999999999996
4202156,93.85336230755394,Belmonte,SC,4202156,93.85403347652495,99.99928487999274
4202206,389.27802357953385,Benedito Novo,SC,4202206,389.2780235795341,99.99999999999994
4202305,366.9970770653613,Biguaçu,SC,4202305,366.99707706536236,99.9999999999997
4202404,520.1368786679087,Blumenau,SC,4202404,520.1368786679051,100.00000000000068
4202438,511.69820148735874,Bocaina do Sul,SC,4202438,511.69820148736034,99.99999999999969
4202453,35.26862232389359,Bombinhas,SC,4202453,35.27120943765389,99.9926650835014
4202503,940.6199183682259,Bom Jardim da Serra,SC,4202503,940.6199183682307,99.99999999999947
4202537,63.903594341334184,Bom Jesus,SC,4202537,63.90359434133446,99.99999999999957
4202578,67.7840120464687,Bom Jesus do Oeste,SC,4202578,67.78401204646892,99.99999999999969
4202602,1059.529378679627,Bom Retiro,SC,4202602,1059.5293786796365,99.9999999999991
4202701,297.10899356174656,Botuverá,SC,4202701,297.1089935617466,99.99999999999997
4202800,212.6390819532255,Braço do Norte,SC,4202800,212.63908195322546,100.00000000000003
4202859,89.59189171129044,Braço do Trombudo,SC,4202859,89.59189171129033,100.00000000000013
4202875,336.8436843927946,Brunópolis,SC,4202875,336.84368439279086,100.00000000000111
4202909,285.5693317522568,Brusque,SC,4202909,285.5693317522564,100.00000000000013
4203006,984.4475590429103,Caçador,SC,4203006,984.4475590429136,99.99999999999967
4203105,173.09088790350526,Caibi,SC,4203105,173.0908879035052,100.00000000000003
4203154,636.9003013847408,Calmon,SC,4203154,636.9003013898038,99.99999999920507
4203204,211.2833767214133,Camboriú,SC,4203204,211.28337672141274,100.00000000000027
4203253,1333.792627668714,Capão Alto,SC,4203253,1333.792627668704,100.00000000000075
4203303,500.6271783350395,Campo Alegre,SC,4203303,500.62717833503854,100.0000000000002
4203402,1026.9187232374989,Campo Belo do Sul,SC,4203402,1026.9187232375104,99.99999999999886
4203501,479.2060680447345,Campo Erê,SC,4203501,479.2060767759077,99.99999817799197
4203600,1719.2752824908011,Campos Novos,SC,4203600,1719.2752824907982,100.00000000000017
4203709,151.50189284034434,Canelinha,SC,4203709,151.501892840345,99.99999999999957
4203808,1149.735995390967,Canoinhas,SC,4203808,1149.7359953909674,99.99999999999996
4203907,244.22276601535842,Capinzal,SC,4203907,244.222766015359,99.99999999999976
4203956,53.38340047304204,Capivari de Baixo,SC,4203956,53.38340047304232,99.99999999999946
4204004,199.294569028863,Catanduvas,SC,4204004,199.294569028864,99.9999999999995
4204103,140.89308372787872,Caxambu do Sul,SC,4204103,140.89308372787903,99.99999999999977
4204152,208.5726296175172,Celso Ramos,SC,4204152,208.57262961751792,99.99999999999966
4204178,419.01687957160783,Cerro Negro,SC,4204178,419.01687957160766,100.00000000000004
4204194,125.16232548077465,Chapadão do Lageado,SC,4204194,125.16232548077426,100.00000000000031
4204202,624.9839007538095,Chapecó,SC,4204202,624.9839007538077,100.00000000000028
4204251,71.14762803055652,Cocal do Sul,SC,4204251,71.14762803055667,99.99999999999977
4204301,799.5796853203108,Concórdia,SC,4204301,799.5796853203145,99.99999999999953
4204350,83.57410203622052,Cordilheira Alta,SC,4204350,83.57410203621941,100.00000000000134
4204400,233.7443999984252,Coronel Freitas,SC,4204400,233.74439999842517,100.00000000000003
4204459,107.52495214436044,Coronel Martins,SC,4204459,107.52495214435962,100.00000000000078
4204509,406.84872781843376,Corupá,SC,4204509,406.8487278184349,99.99999999999972
4204558,648.4104864223713,Correia Pinto,SC,4204558,648.4104864223715,99.99999999999997
4204608,235.45496484116578,Criciúma,SC,4204608,235.45496484116478,100.00000000000043
4204707,220.11686357729616,Cunha Porã,SC,4204707,220.11686357729607,100.00000000000004
4204756,54.8163196013436,Cunhataí,SC,4204756,54.81631960134403,99.99999999999922
4204806,951.1797893794588,Curitibanos,SC,4204806,951.179789379469,99.99999999999893
4204905,287.0662677526257,Descanso,SC,4204905,287.0662677526248,100.00000000000031
4205001,378.85207833728407,Dionísio Cerqueira,SC,4205001,378.8536381820154,99.99958827246881
4205100,178.54294378856912,Dona Emma,SC,4205100,178.54294378856966,99.9999999999997
4205159,375.10933201239186,Doutor Pedrinho,SC,4205159,375.10933201239254,99.99999999999983
4205175,103.91374672190757,Entre Rios,SC,4205175,103.91374672190803,99.99999999999957
4205191,65.45577659388108,Ermo,SC,4205191,65.45577659388114,99.99999999999991
4205209,209.00921034778642,Erval Velho,SC,4205209,209.00921034778727,99.99999999999959
4205308,340.19766522037787,Faxinal dos Guedes,SC,4205308,340.19766522037474,100.00000000000091
4205357,58.46063123556305,Flor do Sertão,SC,4205357,58.460631235562566,100.00000000000082
4205407,677.2851340730997,Florianópolis,SC,4205407,677.2909641681154,99.99913920378035
4205431,100.42541196350628,Formosa do Sul,SC,4205431,100.42541196350616,100.00000000000011
4205456,183.78837765566212,Forquilhinha,SC,4205456,183.7883776556619,100.00000000000013
4205506,549.8205296241355,Fraiburgo,SC,4205506,549.8205296241349,100.00000000000011
4205555,158.97625493861227,Frei Rogério,SC,4205555,158.97625493861207,100.00000000000013
4205605,139.86742303725418,Galvão,SC,4205605,139.8674230372547,99.99999999999963
4205704,115.16153028118725,Garopaba,SC,4205704,115.16298486496468,99.998736934633
4205803,505.230286429441,Garuva,SC,4205803,505.2302864294384,100.00000000000051
4205902,387.8078034754519,Gaspar,SC,4205902,387.8078034754535,99.99999999999959
4206009,128.0078123669958,Governador Celso Ramos,SC,4206009,128.0092166930479,99.99890294926539
4206108,335.23568637063636,Grão-Pará,SC,4206108,335.2356863706349,100.00000000000044
4206207,166.20553400785198,Gravatal,SC,4206207,166.20553400785278,99.99999999999952
4206306,172.69141112208234,Guabiruba,SC,4206306,172.69141112208357,99.99999999999929
4206405,331.7728039863371,Guaraciaba,SC,4206405,331.77370052843,99.99972977300749
4206504,268.35291788567395,Guaramirim,SC,4206504,268.35291788567474,99.9999999999997
4206603,100.63321998773344,Guarujá do Sul,SC,4206603,100.63321998773273,100.00000000000071
4206652,206.23286328497423,Guatambú,SC,4206652,206.2328632849749,99.99999999999967
4206702,216.75372731141937,Herval d'Oeste,SC,4206702,216.7537273114195,99.99999999999993
4206751,146.14624387770914,Ibiam,SC,4206751,146.14624387770837,100.00000000000054
4206801,156.57205171853096,Ibicaré,SC,4206801,156.5720517185304,100.00000000000036
4206900,247.7021509246989,Ibirama,SC,4206900,247.7021509246983,100.00000000000024
4207007,230.9980999259122,Içara,SC,4207007,230.99809992591204,100.00000000000007
4207106,253.83932408305276,Ilhota,SC,4207106,253.83932408305296,99.99999999999993
4207205,543.9584250003489,Imaruí,SC,4207205,543.9584250003477,100.00000000000023
4207304,182.18071888051355,Imbituba,SC,4207304,182.1827958545537,99.99885995050718
4207403,119.41621636319849,Imbuia,SC,4207403,119.41621636319972,99.99999999999896
4207502,431.99301606389565,Indaial,SC,4207502,431.99301606389486,100.00000000000017
4207577,114.08892770866835,Iomerê,SC,4207577,114.088927708669,99.99999999999942
4207601,155.74254631371863,Ipira,SC,4207601,155.74254631371852,100.00000000000007
4207650,200.96633264285305,Iporã do Oeste,SC,4207650,200.96633264285384,99.9999999999996
4207684,261.15478745434007,Ipuaçu,SC,4207684,261.1547874543387,100.00000000000054
4207700,246.02312627292193,Ipumirim,SC,4207700,246.02312627292227,99.99999999999987
4207759,165.15618311861851,Iraceminha,SC,4207759,165.15618311861792,100.00000000000036
4207809,326.03420564973754,Irani,SC,4207809,326.034205649738,99.99999999999986
4207858,77.92341147677074,Irati,SC,4207858,77.92341147676994,100.00000000000102
4207908,590.4603602997511,Irineópolis,SC,4207908,590.4603602997513,99.99999999999997
4208005,166.3209524271004,Itá,SC,4208005,166.3209524271,100.00000000000024
4208104,1300.2315730295652,Itaiópolis,SC,4208104,1300.2315730295632,100.00000000000016
4208203,290.1831078260979,Itajaí,SC,4208203,290.1834577971354,99.99987939662716
4208302,58.41296936289379,Itapema,SC,4208302,58.41367565066046,99.99879088627996
4208401,281.7824582604431,Itapiranga,SC,4208401,281.78525430380074,99.99900773964751
4208450,246.27050239121328,Itapoá,SC,4208450,246.271489013848,99.9995993760225
4208500,337.39603993401346,Ituporanga,SC,4208500,337.3960399340168,99.999999999999
4208609,182.59257134230464,Jaborá,SC,4208609,182.59257134230546,99.99999999999955
4208708,431.5739542372188,Jacinto Machado,SC,4208708,431.57395423722045,99.99999999999962
4208807,327.30403098547,Jaguaruna,SC,4208807,327.30587329004373,99.99943713060959
4208906,532.4206751720285,Jaraguá do Sul,SC,4208906,532.4206751720297,99.99999999999977
4208955,68.50989616411094,Jardinópolis,SC,4208955,68.50989616411097,99.99999999999996
4209003,241.80635997620368,Joaçaba,SC,4209003,241.80635997620408,99.99999999999983
4209102,1131.488563629945,Joinville,SC,4209102,1131.4885636299468,99.99999999999984
4209151,406.48890490479084,José Boiteux,SC,4209151,406.48890490479,100.0000000000002
4209177,91.46636138338278,Jupiá,SC,4209177,91.46636138338252,100.00000000000028
4209201,69.08460633254371,Lacerdópolis,SC,4209201,69.08460633254337,100.00000000000048
4209300,2641.8805982809417,Lages,SC,4209300,2641.8805982809754,99.99999999999872
4209409,334.31246008428957,Laguna,SC,4209409,334.31474387422315,99.99931687430022
4209458,65.36434122442002,Lajeado Grande,SC,4209458,65.3643412244202,99.99999999999972
4209508,79.5080432467714,Laurentino,SC,4209508,79.50804324677134,100.00000000000007
4209607,272.51847137220346,Lauro Müller,SC,4209607,272.51847137220506,99.99999999999942
4209706,942.8882694473929,Lebon Régis,SC,4209706,942.8882694473784,100.00000000000153
4209805,294.39631952474275,Leoberto Leal,SC,4209805,294.39631952474315,99.99999999999987
4209854,190.25822263538566,Lindóia do Sul,SC,4209854,190.25822263538572,99.99999999999997
4209904,198.0690740928653,Lontras,SC,4209904,198.06907409286543,99.99999999999993
4210001,260.9358154729004,Luiz Alves,SC,4210001,260.93581547290347,99.99999999999882
4210035,117.18739385514884,Luzerna,SC,4210035,117.18739385514844,100.00000000000033
4210050,261.43121265039565,Macieira,SC,4210050,261.431212650396,99.99999999999987
4210100,1407.0123089003243,Mafra,SC,4210100,1407.0123089003364,99.99999999999915
4210209,306.9619782404927,Major Gercino,SC,4210209,306.9619782404937,99.99999999999969
4210308,521.6619809154124,Major Vieira,SC,4210308,521.6619809304266,99.99999999712186
4210407,63.05448708567851,Maracajá,SC,4210407,63.05448708567722,100.00000000000205
4210506,170.35222711083213,Maravilha,SC,4210506,170.3522271108346,99.99999999999855
4210555,104.20897468277221,Marema,SC,4210555,104.2089746827712,100.00000000000098
