"country","state","municipality","municipality - state","geocode","feature_id","class","class_level_0","class_level_1","class_level_2","2013","2023","new column","total_eventos","total_afetados","populacao_total","percentual_afetados","municipality (Right)","state (Right)"
"Brasil","Paraná","Chopinzinho","Chopinzinho - PR",4105409,3987,3,"Natural","1. Forest","1.1. Forest Formation",23668.3731348867,24838.0444539626,4.94191684578366,1,167,19673,"0.8488791745031261","Chopinzinho","PR"
"Brasil","Paraná","Clevelândia","Clevelândia - PR",4105706,3990,3,"Natural","1. Forest","1.1. Forest Formation",19313.0728524107,19262.93961803,-0.25958186335139827,1,500,17232,"2.9015784586815228","Clevelândia","PR"
"Brasil","Paraná","Colorado","Colorado - PR",4105904,3992,3,"Natural","1. Forest","1.1. Forest Formation",1310.80928820801,1707.86701845703,30.291037286730894,2,3552,3550,"100.05633802816902","Colorado","RS"
"Brasil","Paraná","Curitiba","Curitiba - PR",4106902,4006,3,"Natural","1. Forest","1.1. Forest Formation",4910.47870655518,5324.31925990605,8.427702838796943,3,132,1746896,"0.00755625978879109","Curitiba","PR"
"Brasil","Paraná","Dois Vizinhos","Dois Vizinhos - PR",4107207,4011,3,"Natural","1. Forest","1.1. Forest Formation",7627.61519365217,8417.19893652935,10.351646259426998,3,11875,36198,"32.805679871816125","Dois Vizinhos","PR"
"Brasil","Paraná","Enéas Marques","Enéas Marques - PR",4107405,4014,3,"Natural","1. Forest","1.1. Forest Formation",5192.65060148912,5335.48876896959,2.750775633536892,1,900,6101,"14.751680052450416","Enéas Marques","PR"
"Brasil","Paraná","General Carneiro","General Carneiro - PR",4108502,4035,3,"Natural","1. Forest","1.1. Forest Formation",68596.0279432636,66690.2525180688,-2.778259153388722,1,4371,13667,"31.982146776907882","General Carneiro","PR"
"Brasil","Paraná","Guaratuba","Guaratuba - PR",4109609,4049,3,"Natural","1. Forest","1.1. Forest Formation",83160.1223773109,82823.537201111,-0.40474348350853984,1,3744,32088,"11.667913238593867","Guaratuba","PR"
"Brasil","Paraná","Guaratuba","Guaratuba - PR",4109609,4049,5,"Natural","1. Forest","1.3. Mangrove",4388.04771423949,3826.31144700929,-12.801507727624081,1,3744,32088,"11.667913238593867","Guaratuba","PR"
"Brasil","Paraná","Guaratuba","Guaratuba - PR",4109609,4049,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",29630.7171329727,27950.1885992419,-5.671575636152006,1,3744,32088,"11.667913238593867","Guaratuba","PR"
"Brasil","Paraná","Ipiranga","Ipiranga - PR",4110508,4062,3,"Natural","1. Forest","1.1. Forest Formation",28598.7872278186,27023.4385973258,-5.508445578281126,1,7033,14153,"49.69264466897478","Ipiranga","PR"
"Brasil","Paraná","Itaipulândia","Itaipulândia - PR",4110953,4068,3,"Natural","1. Forest","1.1. Forest Formation",4458.13236038823,4659.15092698977,4.509030920383758,1,400,9027,"4.431150991470034","Itaipulândia","PR"
"Brasil","Paraná","Ivaí","Ivaí - PR",4111407,4074,3,"Natural","1. Forest","1.1. Forest Formation",20644.8817465389,18184.3078846549,-11.918566025676142,1,502,12806,"3.9200374824301107","Ivaí","PR"
"Brasil","Paraná","Jesuítas","Jesuítas - PR",4112751,4089,3,"Natural","1. Forest","1.1. Forest Formation",1810.35218173222,2079.24421829839,14.853023587315642,1,69,9001,"0.7665814909454505","Jesuítas","PR"
"Brasil","Paraná","Laranjal","Laranjal - PR",4113254,4096,3,"Natural","1. Forest","1.1. Forest Formation",12271.3918257204,12549.6058298525,2.2671756234608473,2,1565,6465,"24.207269914926528","Laranjal","MG"
"Brasil","Paraná","Lidianópolis","Lidianópolis - PR",4113429,4099,3,"Natural","1. Forest","1.1. Forest Formation",1314.30608495485,1721.48823221441,30.980770150930848,1,283,3972,"7.124874118831823","Lidianópolis","PR"
"Brasil","Paraná","Londrina","Londrina - PR",4113700,4103,3,"Natural","1. Forest","1.1. Forest Formation",26321.6081437817,30956.3556737926,17.60814728603817,4,279,506645,"0.05506814436143651","Londrina","PR"
"Brasil","Paraná","Matinhos","Matinhos - PR",4115705,4128,3,"Natural","1. Forest","1.1. Forest Formation",3186.07885951542,3151.06298132941,-1.0990273539976245,1,6814,29426,"23.156392306123834","Matinhos","PR"
"Brasil","Paraná","Matinhos","Matinhos - PR",4115705,4128,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",6230.70327853388,5980.13268911128,-4.021545854797311,1,6814,29426,"23.156392306123834","Matinhos","PR"
"Brasil","Paraná","Morretes","Morretes - PR",4116208,4137,3,"Natural","1. Forest","1.1. Forest Formation",54811.7305880218,55337.2402267748,0.9587539621816663,1,1137,15718,"7.233744751240616","Morretes","PR"
"Brasil","Paraná","Morretes","Morretes - PR",4116208,4137,5,"Natural","1. Forest","1.3. Mangrove",542.042178192147,570.273451141363,5.208316637530804,1,1137,15718,"7.233744751240616","Morretes","PR"
"Brasil","Paraná","Morretes","Morretes - PR",4116208,4137,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",5253.29160644542,5256.68476331788,0.0645910626453137,1,1137,15718,"7.233744751240616","Morretes","PR"
"Brasil","Paraná","Palmeira","Palmeira - PR",4117701,4160,3,"Natural","1. Forest","1.1. Forest Formation",33093.5612644158,31696.8527557561,-4.220484152491406,1,446,2376,"18.77104377104377","Palmeira","SC"
"Brasil","Paraná","Pato Branco","Pato Branco - PR",4118501,4169,3,"Natural","1. Forest","1.1. Forest Formation",11068.2053585686,12110.5911977717,9.417839707826912,1,568,72373,"0.7848230693767012","Pato Branco","PR"
"Brasil","Paraná","Pérola","Pérola - PR",4118907,4174,3,"Natural","1. Forest","1.1. Forest Formation",994.665926287847,1164.36339336548,17.06075000587928,1,224,10208,"2.19435736677116","Pérola","PR"
"Brasil","Paraná","Pinhão","Pinhão - PR",4119301,4180,3,"Natural","1. Forest","1.1. Forest Formation",93234.4090697517,92373.9456771863,-0.9229032512252532,1,420,30233,"1.389210465385506","Pinhão","PR"
"Brasil","Paraná","Planalto","Planalto - PR",4119806,4186,3,"Natural","1. Forest","1.1. Forest Formation",6846.53146211568,7508.61783546151,9.670391160975333,1,10524,10524,"100.0","Planalto","RS"
"Brasil","Paraná","Prudentópolis","Prudentópolis - PR",4120606,4198,3,"Natural","1. Forest","1.1. Forest Formation",94563.957385109,85565.8142757711,-9.51540455598026,1,22518,48793,"46.15006250896645","Prudentópolis","PR"
"Brasil","Paraná","Rebouças","Rebouças - PR",4121505,4211,3,"Natural","1. Forest","1.1. Forest Formation",16711.933736622,15101.5373163028,-9.636206352292001,2,942,14176,"6.645033860045146","Rebouças","PR"
"Brasil","Paraná","Rio Azul","Rio Azul - PR",4122008,4217,3,"Natural","1. Forest","1.1. Forest Formation",27032.5842282337,23884.8800144598,-11.644111370182424,2,3511,14093,"24.913077414319165","Rio Azul","PR"
"Brasil","Paraná","Roncador","Roncador - PR",4122503,4224,3,"Natural","1. Forest","1.1. Forest Formation",18013.3418419368,19355.9558416066,7.453442073386213,1,760,11544,"6.583506583506583","Roncador","PR"
"Brasil","Paraná","Santa Helena","Santa Helena - PR",4123501,4235,3,"Natural","1. Forest","1.1. Forest Formation",13533.4907992434,14562.0100202946,7.599807295163637,1,0,2382,"0.0","Santa Helena","SC"
"Brasil","Paraná","Santa Inês","Santa Inês - PR",4123600,4236,3,"Natural","1. Forest","1.1. Forest Formation",459.230260186769,531.305421319581,15.694776102841967,1,846,78182,"1.0820905067662634","Santa Inês","MA"
"Brasil","Paraná","São João","São João - PR",4124806,4253,3,"Natural","1. Forest","1.1. Forest Formation",6189.82674660634,6668.89644592881,7.739630185693434,1,460,21305,"2.1591175780333254","São João","PE"
"Brasil","Paraná","São Tomé","São Tomé - PR",4126108,4270,3,"Natural","1. Forest","1.1. Forest Formation",3336.23492725826,3476.61473192134,4.207731401530678,2,1666,10868,"15.32940743467059","São Tomé","RN"
"Brasil","Paraná","Sarandi","Sarandi - PR",4126256,4272,3,"Natural","1. Forest","1.1. Forest Formation",352.878994879151,485.090218164065,37.46644748016012,1,21312,21312,"100.0","Sarandi","RS"
"Brasil","Paraná","Tapira","Tapira - PR",4126900,4283,3,"Natural","1. Forest","1.1. Forest Formation",2756.34208626098,3255.69855198369,18.116636110291175,2,108,4102,"2.6328620185275478","Tapira","MG"
"Brasil","Paraná","Turvo","Turvo - PR",4127965,4297,3,"Natural","1. Forest","1.1. Forest Formation",42530.0529495752,41727.4547023675,-1.887132019702124,2,230,11854,"1.9402733254597606","Turvo","SC"
"Brasil","Santa Catarina","Abdon Batista","Abdon Batista - SC",4200051,4312,3,"Natural","1. Forest","1.1. Forest Formation",7656.71892697062,8017.00201409297,4.7054500832368475,2,2613,2653,"98.49227289860535","Abdon Batista","SC"
"Brasil","Santa Catarina","Agrolândia","Agrolândia - SC",4200200,4314,3,"Natural","1. Forest","1.1. Forest Formation",8468.94869213262,7938.9250268556,-6.2584351912462965,2,1,9328,"0.01072041166380789","Agrolândia","SC"
"Brasil","Santa Catarina","Agronômica","Agronômica - SC",4200309,4315,3,"Natural","1. Forest","1.1. Forest Formation",4085.08866484396,3584.83025903342,-12.24596200605718,2,1212,4901,"24.72964701081412","Agronômica","SC"
"Brasil","Santa Catarina","Águas Mornas","Águas Mornas - SC",4200606,4319,3,"Natural","1. Forest","1.1. Forest Formation",24854.1629835936,24423.1052843862,-1.7343480828219502,1,3616,5546,"65.20014424810674","Águas Mornas","SC"
"Brasil","Santa Catarina","Anchieta","Anchieta - SC",4200804,4322,3,"Natural","1. Forest","1.1. Forest Formation",5562.94742813116,5803.5086944828,4.324349087592485,1,0,23894,"0.0","Anchieta","ES"
"Brasil","Santa Catarina","Anita Garibaldi","Anita Garibaldi - SC",4201000,4324,3,"Natural","1. Forest","1.1. Forest Formation",20538.3307676293,20927.7925799534,1.8962680888260561,1,0,8627,"0.0","Anita Garibaldi","SC"
"Brasil","Santa Catarina","Antônio Carlos","Antônio Carlos - SC",4201208,4326,3,"Natural","1. Forest","1.1. Forest Formation",16207.1010635446,15967.1790334982,-1.4803512923484405,1,11112,11112,"100.0","Antônio Carlos","MG"
"Brasil","Santa Catarina","Antônio Carlos","Antônio Carlos - SC",4201208,4326,3,"Natural","1. Forest","1.1. Forest Formation",16207.1010635446,15967.1790334982,-1.4803512923484405,1,18,7455,"0.2414486921529175","Antônio Carlos","SC"
"Brasil","Santa Catarina","Antônio Carlos","Antônio Carlos - SC",4201208,4326,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",13.9947877502442,17.0161023620606,21.588856263744912,1,11112,11112,"100.0","Antônio Carlos","MG"
"Brasil","Santa Catarina","Antônio Carlos","Antônio Carlos - SC",4201208,4326,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",13.9947877502442,17.0161023620606,21.588856263744912,1,18,7455,"0.2414486921529175","Antônio Carlos","SC"
"Brasil","Santa Catarina","Apiúna","Apiúna - SC",4201257,4327,3,"Natural","1. Forest","1.1. Forest Formation",36857.4104868294,36380.171025999,-1.2948263443546542,2,29,9605,"0.3019260801665799","Apiúna","SC"
"Brasil","Santa Catarina","Araquari","Araquari - SC",4201307,4329,3,"Natural","1. Forest","1.1. Forest Formation",5265.42480908841,4924.98369974964,-6.465596256377072,6,1005,24814,"4.050132989441444","Araquari","SC"
"Brasil","Santa Catarina","Araquari","Araquari - SC",4201307,4329,5,"Natural","1. Forest","1.3. Mangrove",604.757060821533,527.822631335452,-12.721542991423576,6,1005,24814,"4.050132989441444","Araquari","SC"
"Brasil","Santa Catarina","Araquari","Araquari - SC",4201307,4329,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",13981.4809482431,12680.5785141959,-9.304468095067348,6,1005,24814,"4.050132989441444","Araquari","SC"
"Brasil","Santa Catarina","Araranguá","Araranguá - SC",4201406,4330,3,"Natural","1. Forest","1.1. Forest Formation",565.069008050537,529.989431414791,-6.20801639020497,2,2094,61339,"3.4138150279593735","Araranguá","SC"
"Brasil","Santa Catarina","Araranguá","Araranguá - SC",4201406,4330,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",2266.70761989747,2522.45971609497,11.282976858262316,2,2094,61339,"3.4138150279593735","Araranguá","SC"
"Brasil","Santa Catarina","Arvoredo","Arvoredo - SC",4201653,4333,3,"Natural","1. Forest","1.1. Forest Formation",2913.05197266234,3059.0401298034,5.011519139071041,1,700,2256,"31.028368794326237","Arvoredo","SC"
"Brasil","Santa Catarina","Ascurra","Ascurra - SC",4201703,4334,3,"Natural","1. Forest","1.1. Forest Formation",8031.79984799829,7923.55618176185,-1.3476887906191617,2,0,7419,"0.0","Ascurra","SC"
"Brasil","Santa Catarina","Aurora","Aurora - SC",4201901,4336,3,"Natural","1. Forest","1.1. Forest Formation",8360.82386085539,7200.41931405615,-13.87906940884315,1,1011,5552,"18.20965417867435","Aurora","SC"
"Brasil","Santa Catarina","Balneário Camboriú","Balneário Camboriú - SC",4202008,4338,3,"Natural","1. Forest","1.1. Forest Formation",1860.20460232568,1906.04654202295,2.464349332323824,6,0,108107,"0.0","Balneário Camboriú","SC"
"Brasil","Santa Catarina","Balneário Camboriú","Balneário Camboriú - SC",4202008,4338,5,"Natural","1. Forest","1.3. Mangrove",7.42781250610352,0.798704150390625,-89.24711481698925,6,0,108107,"0.0","Balneário Camboriú","SC"
"Brasil","Santa Catarina","Balneário Camboriú","Balneário Camboriú - SC",4202008,4338,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",173.696040264892,214.826934356688,23.67981102451737,6,0,108107,"0.0","Balneário Camboriú","SC"
"Brasil","Santa Catarina","Balneário Gaivota","Balneário Gaivota - SC",4202073,4340,3,"Natural","1. Forest","1.1. Forest Formation",12.1399490844727,10.8083980834961,-10.968340902514067,2,2472,8244,"29.985443959243085","Balneário Gaivota","SC"
"Brasil","Santa Catarina","Balneário Gaivota","Balneário Gaivota - SC",4202073,4340,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",1401.05078562009,1619.47132644652,15.589766128981497,2,2472,8244,"29.985443959243085","Balneário Gaivota","SC"
"Brasil","Santa Catarina","Barra Bonita","Barra Bonita - SC",4202099,4342,3,"Natural","1. Forest","1.1. Forest Formation",2637.68181241452,2783.17350526121,5.515892484147178,2,28,1878,"1.4909478168264112","Barra Bonita","SC"
"Brasil","Santa Catarina","Barra Velha","Barra Velha - SC",4202107,4343,3,"Natural","1. Forest","1.1. Forest Formation",3604.62387855853,3327.49248890371,-7.688219325830003,2,11,22403,"0.04910056688836316","Barra Velha","SC"
"Brasil","Santa Catarina","Barra Velha","Barra Velha - SC",4202107,4343,5,"Natural","1. Forest","1.3. Mangrove",1.28262407836914,0,-100,2,11,22403,"0.04910056688836316","Barra Velha","SC"
"Brasil","Santa Catarina","Barra Velha","Barra Velha - SC",4202107,4343,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",1464.3129295776,1152.96661248779,-21.262280131585122,2,11,22403,"0.04910056688836316","Barra Velha","SC"
"Brasil","Santa Catarina","Biguaçu","Biguaçu - SC",4202305,4347,3,"Natural","1. Forest","1.1. Forest Formation",16683.4048826293,16361.9891023983,-1.9265598508950474,2,0,58238,"0.0","Biguaçu","SC"
"Brasil","Santa Catarina","Biguaçu","Biguaçu - SC",4202305,4347,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",573.776525897218,665.337745013431,15.957644654953102,2,0,58238,"0.0","Biguaçu","SC"
"Brasil","Santa Catarina","Blumenau","Blumenau - SC",4202404,4348,3,"Natural","1. Forest","1.1. Forest Formation",34506.3716794076,34744.7169944879,0.6907284176230376,1,10354,309214,"3.3484900424948414","Blumenau","SC"
"Brasil","Santa Catarina","Bom Jesus","Bom Jesus - SC",4202537,4352,3,"Natural","1. Forest","1.1. Forest Formation",665.262811859129,724.41839801025,8.892062670060593,2,14354,11556,"124.21253028729664","Bom Jesus","RS"
"Brasil","Santa Catarina","Bom Jesus","Bom Jesus - SC",4202537,4352,3,"Natural","1. Forest","1.1. Forest Formation",665.262811859129,724.41839801025,8.892062670060593,1,39,2526,"1.5439429928741093","Bom Jesus","SC"
"Brasil","Santa Catarina","Bom Retiro","Bom Retiro - SC",4202602,4354,3,"Natural","1. Forest","1.1. Forest Formation",58152.8352328578,57166.2178510174,-1.6965937737854875,2,1453,8942,"16.24916126146276","Bom Retiro","SC"
"Brasil","Santa Catarina","Botuverá","Botuverá - SC",4202701,4355,3,"Natural","1. Forest","1.1. Forest Formation",24978.3261483581,24404.3786152943,-2.2977822038788966,2,0,4468,"0.0","Botuverá","SC"
"Brasil","Santa Catarina","Brusque","Brusque - SC",4202909,4359,3,"Natural","1. Forest","1.1. Forest Formation",17793.3937971786,17576.265245206,-1.2202762128887945,4,47823,105495,"45.33200625622067","Brusque","SC"
"Brasil","Santa Catarina","Caibi","Caibi - SC",4203105,4361,3,"Natural","1. Forest","1.1. Forest Formation",4827.69987070947,4508.67807101977,-6.6081531212257625,1,0,6218,"0.0","Caibi","SC"
"Brasil","Santa Catarina","Camboriú","Camboriú - SC",4203204,4363,3,"Natural","1. Forest","1.1. Forest Formation",13082.0495838216,12907.4395089804,-1.33473026319314,1,0,62289,"0.0","Camboriú","SC"
"Brasil","Santa Catarina","Camboriú","Camboriú - SC",4203204,4363,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",153.410646435547,167.785773846436,9.370358410508677,1,0,62289,"0.0","Camboriú","SC"
"Brasil","Santa Catarina","Capão Alto","Capão Alto - SC",4203253,4364,3,"Natural","1. Forest","1.1. Forest Formation",41559.0868173517,38375.9016802204,-7.659420311907004,3,0,2753,"0.0","Capão Alto","SC"
"Brasil","Santa Catarina","Canelinha","Canelinha - SC",4203709,4369,3,"Natural","1. Forest","1.1. Forest Formation",8140.86459357329,7598.28385296004,-6.664903148513044,1,12830,10603,"121.0034895784212","Canelinha","SC"
"Brasil","Santa Catarina","Canoinhas","Canoinhas - SC",4203808,4370,3,"Natural","1. Forest","1.1. Forest Formation",40627.7234961909,38845.4844688085,-4.3867558258574215,3,19,52775,"0.03600189483657035","Canoinhas","SC"
"Brasil","Santa Catarina","Capinzal","Capinzal - SC",4203907,4371,3,"Natural","1. Forest","1.1. Forest Formation",6741.76186845047,6623.8636850034,-1.7487740704518153,1,50,20771,"0.2407202349429493","Capinzal","SC"
"Brasil","Santa Catarina","Celso Ramos","Celso Ramos - SC",4204152,4375,3,"Natural","1. Forest","1.1. Forest Formation",7197.56565045805,7039.90805461442,-2.1904294243373426,2,0,2773,"0.0","Celso Ramos","SC"
"Brasil","Santa Catarina","Chapecó","Chapecó - SC",4204202,4378,3,"Natural","1. Forest","1.1. Forest Formation",16735.291160806,17721.4034208849,5.892411734003016,2,0,183561,"0.0","Chapecó","SC"
"Brasil","Santa Catarina","Corupá","Corupá - SC",4204509,4384,3,"Natural","1. Forest","1.1. Forest Formation",32129.5155923168,31765.6321795356,-1.1325518174578804,3,0,13852,"0.0","Corupá","SC"
"Brasil","Santa Catarina","Correia Pinto","Correia Pinto - SC",4204558,4385,3,"Natural","1. Forest","1.1. Forest Formation",17692.7649300775,16496.0607688415,-6.763805238838715,1,2000,14794,"13.5189941868325","Correia Pinto","SC"
"Brasil","Santa Catarina","Cunha Porã","Cunha Porã - SC",4204707,4387,3,"Natural","1. Forest","1.1. Forest Formation",5843.93668400881,5566.32698239099,-4.750388592974712,1,17,10613,"0.16018091020446623","Cunha Porã","SC"
