Ministério da Integração e do Desenvolvimento Regional
Secretaria Nacional de Proteção e Defesa Civil 
Relatório Gerencial - Danos Informados
Data Inicial: 01/01/2024 Data Final: 31/12/2024 UF: RS
UF;Município;Registro;Protocolo;COBRADE;Status;População;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros Afetados;DM_Unidades Habitacionais Danificadas;DM_Unidades Habitacionais Destruídas;DM_Unidades Habitacionais Valor;DM_Instalações públicas de saúde Danificadas;DM_Instalações públicas de saúde Destruídas;DM_Instalações públicas de saúde Valor;DM_Instalações públicas de ensino Danificadas;DM_Instalações públicas de ensino Destruídas;DM_Instalações públicas de ensino Valor;DM_Instalações públicas prestadoras de outros serviços Danificadas;DM_Instalações públicas prestadoras de outros serviços Destruídas;DM_Instalações públicas prestadoras de outros serviços Valor;DM_Instalações públicas de uso comunitário Danificadas;DM_Instalações públicas de uso comunitário Destruídas;DM_Instalações públicas de uso comunitário Valor;DM_Obras de infraestrutura pública Danificadas;DM_Obras de infraestrutura pública Destruídas;DM_Obras de infraestrutura pública Valor;DA_Poluição ou contaminação da água;DA_Poluição ou contaminação do ar;DA_Poluição ou contaminação do solo;DA_Diminuição ou exaurimento hídrico;DA_Incêndios em parques, APA's ou APP's;PEPL_Assistência médica, saúde pública e atendimento de emergências médicas (R$);PEPL_Abastecimento de água potável (R$);PEPL_Esgoto de águas pluviais e sistema de esgotos sanitários (R$);PEPL_Sistema de limpeza urbana e de recolhimento e destinação do lixo (R$);PEPL_Sistema de desinfestação/desinfecção do habitat/controle de pragas e vetores (R$);PEPL_Geração e distribuição de energia elétrica (R$);PEPL_Telecomunicações (R$);PEPL_Transportes locais, regionais e de longo curso (R$);PEPL_Distribuição de combustíveis, especialmente os de uso doméstico (R$);PEPL_Segurança pública (R$);PEPL_Ensino (R$);PEPR_Agricultura (R$);PEPR_Pecuária (R$);PEPR_Indústria (R$);PEPR_Comércio (R$);PEPR_Serviços (R$)
RS;Arroio Grande;24/06/2024;RS-F-4301305-13214-20240624;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;18469;0;0;0;75;24;0;4100;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0949000008E8;4.7809009E7;0.0;0.0;0.0
RS;Barros Cassal;25/06/2024;RS-F-4302006-13214-20240621;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;11133;0;0;0;0;0;0;5047;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;9;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4810302.76;0.0;0.0;0.0;5758200.0;1159779.6;0.0;0.0;0.0
RS;Erebango;24/06/2024;RS-F-4306973-13214-20240620;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2970;0;0;0;0;0;0;3054;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;5;0;1135212.54;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1135212.54;0.0;0.0;0.0;8678908.33;255125.0;0.0;0.0;0.0
RS;Cachoeira do Sul;28/06/2024;RS-F-4303004-13214-20240619;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;83827;0;0;0;50;76;2;83701;49;0;249900.0;0;0;0.0;0;0;0.0;1;0;10000.0;0;0;0.0;1;0;300000.0;DE 0% A 5%;DE 0% A 5%;DE 0% A 5%;DE 0% A 5%;;0.0;0.0;0.0;573070.4;0.0;0.0;0.0;0.0;0.0;0.0;410000.0;0.0;0.0;130000.0;215000.0;420000.0
RS;Jaguarão;21/06/2024;RS-F-4311007-13214-20240619;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;27942;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;10;0;1378000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4613E8;4.395E7;0.0;5378000.0;0.0
RS;Santo Antônio das Missões;19/06/2024;RS-F-4317707-13215-20240618;13215 - Tempestade Local/Convectiva - Vendaval;Registro;11210;0;0;0;0;0;0;520;30;0;30000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;0.0;0.0
RS;Passa Sete;21/06/2024;RS-F-4314068-13214-20240618;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;5159;0;0;0;0;0;0;150;10;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Tio Hugo;23/06/2024;RS-F-4321469-13214-20240617;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2724;0;0;0;0;0;0;3267;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;3;1;180200.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180200.0;0.0;0.0;0.0;5357400.0;543240.0;0.0;0.0;0.0
RS;Santa Tereza;21/06/2024;RS-F-4317251-12100-20240617;12100 - Inundações;Registro;1717;0;0;0;0;68;0;123;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Lajeado;20/06/2024;RS-F-4311403-12100-20240617;12100 - Inundações;Registro;71481;0;0;0;300;500;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Pinheiro Machado;19/06/2024;RS-F-4314506-13214-20240616;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;12787;0;0;0;0;0;0;11214;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Jaquirana;26/06/2024;RS-F-4311122-13214-20240616;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4177;0;0;0;0;0;0;4177;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;20;0;140218.4;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140218.4;0.0;0.0;0.0;4080150.0;2861000.0;0.0;0.0;0.0
RS;Cruz Alta;21/06/2024;RS-F-4306106-13214-20240616;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;62825;0;0;0;0;0;0;200;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;São Luiz Gonzaga;16/06/2024;RS-F-4318903-13215-20240615;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;34558;0;1;0;0;400;0;15000;1200;0;7935000.0;3;0;311608.77;4;0;405391.51;0;0;0.0;0;0;0.0;2;0;57474.51;;;;;;311608.77;0.0;0.0;486400.0;0.0;0.0;0.0;0.0;0.0;0.0;405391.51;0.0;0.0;1.5E7;1000000.0;0.0
RS;Parobé;18/06/2024;RS-F-4314050-13214-20240615;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;51481;0;0;0;60;150;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Bento Gonçalves;24/06/2024;RS-F-4302105-13214-20240615;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;107341;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Mato Castelhano;26/06/2024;RS-F-4312138-11321-20240615;11321 - Deslizamentos;Registro;2470;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;200000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Campo Novo;05/06/2024;RS-F-4304002-13214-20240527;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;5459;0;0;0;0;0;0;1200;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;30;0;110000.0;;;DE 5% A 10%;;;0.0;1500.0;0.0;0.0;0.0;0.0;0.0;110000.0;0.0;0.0;0.0;2064391.6;2363600.0;0.0;0.0;0.0
RS;São Luiz Gonzaga;30/05/2024;RS-F-4318903-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;34558;0;0;0;0;0;0;34558;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;6;0;1099600.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.547939E8;3.740669E7;0.0;0.0;0.0
RS;Três de Maio;27/05/2024;RS-F-4321808-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;23726;0;0;0;0;0;0;1900;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;20;3;886300.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;886300.0;0.0;0.0;0.0;1200000.0;980000.0;0.0;0.0;0.0
RS;Guarani das Missões;27/05/2024;RS-F-4309506-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;8115;0;0;0;0;0;0;7415;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;2082500.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8143777.5;9914800.0;0.0;0.0;0.0
RS;Coronel Barros;29/05/2024;RS-F-4305871-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2459;0;0;0;0;10;0;2812;12;0;667952.89;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;100;0;127000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;51000.0;352636.0;0.0;0.0;0.0
RS;Saldanha Marinho;29/05/2024;RS-F-4316436-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2869;0;0;0;0;0;0;2575;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;0;360000.0;;;DE 10% A 20%;;;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;360000.0;0.0;0.0;0.0;1395000.0;400000.0;0.0;0.0;0.0
RS;Santa Bárbara do Sul;28/05/2024;RS-F-4316709-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;8829;0;0;0;0;0;0;8829;1;0;6500.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;215000.0;;;DE 5% A 10%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;352000.0;0.0;0.0;0.0;400000.0;130000.0;0.0;0.0;0.0
RS;Caibaté;28/05/2024;RS-F-4303301-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4954;0;0;0;0;0;0;4704;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;190;0;995000.0;;;;;;0.0;0.0;0.0;8500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5415000.0;888182.0;0.0;0.0;0.0
RS;Pejuçara;23/05/2024;RS-F-4314308-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3973;0;0;0;0;0;0;3745;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;8;1;80000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2353240.0;2000079.0;0.0;0.0;0.0
RS;Morro Redondo;23/05/2024;RS-F-4312450-13214-20240523;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6231;0;0;0;0;0;0;1940;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;500000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;0.0;8482000.0;1700000.0;0.0;0.0;0.0
RS;Sant`Ana do Livramento;23/05/2024;RS-F-4317103-13214-20240522;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;82513;0;0;0;0;0;0;8703;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;6;1;9945848.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9945848.0;0.0;0.0;0.0;1.94186173E8;1411128.5;0.0;0.0;0.0
RS;Doutor Ricardo;24/05/2024;RS-F-4306759-13214-20240520;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;2030;0;0;0;50;200;0;1638;32;9;4040000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;30;25;6852782.04;DE 5% A 10%;;;;;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3438414.0;5000000.0;0.0;0.0;0.0
RS;Bossoroca;17/05/2024;RS-F-4302501-13214-20240517;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6887;0;0;0;0;0;0;6887;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;1444000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.724E7;306622.4;0.0;0.0;0.0
RS;Terra de Areia;21/05/2024;RS-F-4321436-13214-20240516;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;9878;0;0;0;0;40;0;100;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.098842977E7;1013760.0;0.0;45000.0;262500.0
RS;Entre-Ijuís;16/05/2024;RS-F-4306932-13214-20240516;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;8938;0;0;0;0;60;0;9098;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9271800.0;2632400.0;0.0;0.0;0.0
RS;Igrejinha;23/05/2024;RS-F-4310108-11321-20240514;11321 - Deslizamentos;Registro;31663;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Capão do Cipó;17/05/2024;RS-F-4304655-13214-20240514;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3107;0;0;0;0;0;0;3699;0;0;0.0;0;0;42000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;262000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115893.0;0.0;0.0;0.0;6.047035E7;0.0;0.0;0.0;0.0
RS;Pelotas;18/05/2024;RS-F-4314407-13214-20240514;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;327778;0;0;0;740;720;0;104000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Sananduva;21/05/2024;RS-F-4316600-13214-20240514;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;15373;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4672300.0;6345080.0;0.0;0.0;0.0
RS;Chuvisca;15/05/2024;RS-F-4305447-13214-20240513;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4944;0;0;0;0;0;0;4944;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1006;0;500000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;0.0;3104250.0;29106.0;0.0;0.0;0.0
RS;Esperança do Sul;15/05/2024;RS-F-4307450-13214-20240513;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3272;0;0;0;0;0;0;3272;0;0;0.0;0;0;0.0;1;0;10000.0;0;0;0.0;1;0;5000.0;14;0;64000.0;;;DE 0% A 5%;;;0.0;0.0;0.0;800.0;0.0;0.0;0.0;30000.0;0.0;0.0;10000.0;3650000.0;7250000.0;0.0;0.0;0.0
RS;Coxilha;16/05/2024;RS-F-4305975-13214-20240513;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;2826;0;0;0;0;0;0;200;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;5;0;189941.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Dom Pedrito;13/05/2024;RS-F-4306601-13214-20240513;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;38916;0;0;0;0;0;0;1930;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;4060000.0;DE 5% A 10%;;DE 5% A 10%;;;0.0;0.0;189310.85;0.0;0.0;0.0;0.0;4060000.0;0.0;0.0;0.0;1.98301692E8;3645038.0;0.0;0.0;0.0
RS;Hulha Negra;15/05/2024;RS-F-4309654-13214-20240513;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6048;0;0;0;0;0;0;6048;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;2.498952E7;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.498952E7;0.0;0.0;0.0;1.562924816E7;1372103.9;0.0;0.0;0.0
RS;Quatro Irmãos;21/05/2024;RS-F-4315313-13214-20240512;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;1778;0;0;0;0;0;0;1552;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;85000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85000.0;0.0;0.0;0.0;2.484535E7;707324.0;0.0;0.0;0.0
RS;Jacutinga;20/05/2024;RS-F-4310900-13214-20240512;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3630;0;0;0;0;0;0;3630;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4479E7;617422.0;0.0;0.0;0.0
RS;Arroio do Padre;17/05/2024;RS-F-4301073-13214-20240512;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2730;0;0;0;0;0;0;2000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2330160.0;185200.0;0.0;0.0;0.0
RS;Roca Sales;13/05/2024;RS-F-4315800-13214-20240512;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;10287;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Santa Tereza;21/06/2024;RS-F-4317251-12100-20240512;12100 - Inundações;Registro;1717;0;0;0;0;120;0;310;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Getúlio Vargas;15/05/2024;RS-F-4308904-13214-20240512;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;16156;0;0;0;0;0;0;16156;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;20125.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.163375E7;45000.0;0.0;0.0;0.0
RS;Lajeado;13/05/2024;RS-F-4311403-13214-20240512;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;71481;0;0;0;1300;5000;0;65000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Itacurubi;17/05/2024;RS-F-4310553-13214-20240512;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3441;0;0;0;0;0;0;2995;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;21;20;820439.2;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;820439.2;0.0;0.0;0.0;6.221595E7;4102200.0;0.0;0.0;0.0
RS;Harmonia;12/05/2024;RS-F-4309555-12100-20240512;12100 - Inundações;Registro;4254;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Cambará do Sul;13/05/2024;RS-F-4303608-13215-20240511;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;6545;0;0;0;0;4;0;299;55;0;77870.0;1;0;2000.0;1;0;2000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;2000.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;2000.0;0.0;0.0;0.0;0.0;0.0
RS;Turuçu;15/05/2024;RS-F-4322327-13214-20240511;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3522;0;0;0;0;0;0;1400;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;10;1;111000.0;;;MAIS DE 20%;;;0.0;0.0;11000.0;0.0;0.0;0.0;0.0;116800.0;0.0;0.0;0.0;1.89817E7;5609800.0;0.0;0.0;0.0
RS;São Lourenço do Sul;10/05/2024;RS-F-4318804-13214-20240510;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;43114;0;0;0;152;2000;0;40962;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;2790000.0;;;;;;0.0;0.0;0.0;560000.0;0.0;0.0;0.0;840000.0;0.0;58000.0;0.0;2.3892E8;0.0;0.0;0.0;0.0
RS;Chuí;27/05/2024;RS-F-4305439-13214-20240509;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;5919;0;0;0;0;34;0;6228;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;160;0;633800.0;;;;;;0.0;0.0;134000.0;0.0;0.0;0.0;0.0;499800.0;0.0;0.0;0.0;1.8027E7;100000.0;0.0;0.0;0.0
RS;Capão do Leão;10/05/2024;RS-F-4304663-13214-20240509;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;24294;0;0;0;0;0;0;7500;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;10;1;100000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0610416E7;4980000.0;0.0;0.0;0.0
RS;Vale Verde;28/05/2024;RS-F-4322525-13214-20240508;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;3253;0;0;0;0;73;0;1613;370;30;8900000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;1000000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;2.268755E7;978750.0;0.0;0.0;0.0
RS;Mato Queimado;17/05/2024;RS-F-4312179-13214-20240508;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;1799;0;0;0;0;3;0;1796;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;282000.0;;;;;;0.0;0.0;0.0;1500.0;0.0;0.0;0.0;282000.0;0.0;0.0;0.0;326742.0;326813.0;0.0;0.0;0.0
RS;Santa Vitória do Palmar;10/05/2024;RS-F-4317301-13214-20240508;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;31002;0;0;0;25;60;0;30917;750;0;7350000.0;2;0;19600.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;DE 10% A 20%;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.39935673E8;5085129.15;0.0;0.0;0.0
RS;Cerrito;07/05/2024;RS-F-4305124-13214-20240507;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6404;0;0;0;0;0;0;2000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;54;0;1935668.62;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15000.0;0.0;0.0;1.5939E7;0.0;0.0;0.0;0.0
RS;Bagé;14/05/2024;RS-F-4301602-13214-20240507;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;116792;0;0;0;0;0;0;116792;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;20;0;7262662.0;;;;;;0.0;0.0;237662.0;0.0;0.0;0.0;0.0;7025000.0;0.0;0.0;0.0;5.108516E7;0.0;0.0;0.0;0.0
RS;Sertão Santana;07/05/2024;RS-F-4320552-13214-20240507;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;5850;0;0;0;500;3;0;1800;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;62;0;980000.0;;;;;;0.0;0.0;392000.0;0.0;0.0;0.0;0.0;588000.0;0.0;0.0;0.0;6957000.0;60000.0;0.0;0.0;0.0
RS;Candiota;07/05/2024;RS-F-4304358-13214-20240507;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;8776;0;0;0;0;0;0;10710;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
