"state","municipality","register","COBRADE","population","deaths","injured","sick","displaced","homeless","disapeared","other affecteds","Year"
"BA","Jacobina","2024-04-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",79285,0,0,0,0,0,0,0,2024
"MG","Santa Helena de Minas","2024-04-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6055,0,0,0,0,1,0,50,2024
"PA","Oriximiná","2024-04-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",62963,0,0,0,0,0,0,0,2024
"MG","Rio Vermelho","2024-04-11","13214 - Tempestade Local/Convectiva - Chuvas Intensas",13648,0,0,0,0,0,0,51,2024
"MA","Buriticupu","2024-04-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",65226,0,0,0,0,0,0,10600,2024
"MA","Barra do Corda","2024-04-11","13214 - Tempestade Local/Convectiva - Chuvas Intensas",82692,0,25,60,250,800,0,0,2024
"BA","Cansanção","2024-04-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",32923,0,0,0,20,300,0,25000,2024
"PA","Colares","2024-04-11","13214 - Tempestade Local/Convectiva - Chuvas Intensas",11382,0,0,0,24,2695,0,5650,2024
"PE","Jataúba","2024-04-11","12200 - Enxurradas",15810,0,0,0,0,2,0,0,2024
"PE","Jataúba","2024-04-11","13214 - Tempestade Local/Convectiva - Chuvas Intensas",15810,0,0,0,0,0,0,2,2024
"PI","Itainópolis","2024-04-04","12300 - Alagamentos",11099,0,0,0,3,121,0,2493,2024
"PE","São João","2024-04-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",21305,0,0,0,0,420,0,40,2024
"MG","Santo Antônio do Itambé","2024-07-08","11420 - Erosão de Margem Fluvial",4135,0,0,0,0,0,0,0,2024
"RS","Vacaria","2024-05-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",61345,0,0,0,0,10,0,0,2024
"MG","Manga","2024-04-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",19846,0,0,0,30,20,0,0,2024
"MG","Grão Mogol","2024-04-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",15026,0,0,0,0,5,0,225,2024
"RS","Caraá","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7313,0,0,0,0,22,0,7291,2024
"BA","Cícero Dantas","2024-04-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",32304,0,0,0,6,8200,0,14000,2024
"PE","Passira","2024-04-03","12200 - Enxurradas",28664,0,0,0,0,100,0,0,2024
"PA","Prainha","2024-04-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",29265,0,0,0,0,0,0,0,2024
"PA","Bagre","2024-04-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",23855,0,0,0,205,56,0,2089,2024
"RN","Ipanguaçu","2024-04-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",13855,0,0,0,0,40,0,0,2024
"PA","Aurora do Pará","2024-04-02","12300 - Alagamentos",26579,0,0,0,0,0,0,127,2024
"RN","Ipanguaçu","2024-04-22","12100 - Inundações",13855,0,0,0,152,328,0,2636,2024
"RS","Fortaleza dos Valos","2024-04-02","13215 - Tempestade Local/Convectiva - Vendaval",4577,0,0,0,0,0,0,0,2024
"MG","São Gonçalo do Abaeté","2024-04-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6252,0,0,0,0,0,0,84,2024
"PI","Massapê do Piauí","2024-04-03","24200 - Rompimento/colapso de barragens",6222,0,0,0,0,0,0,1930,2024
"MG","Lima Duarte","2024-04-10","12300 - Alagamentos",16166,0,0,0,8,8900,0,10,2024
"RN","Coronel Ezequiel","2024-04-09","12200 - Enxurradas",5405,0,0,0,0,0,0,2050,2024
"RN","Lajes","2024-04-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10385,0,0,0,0,19,0,666,2024
"PE","Ipojuca","2024-04-15","11321 - Deslizamentos",80542,0,0,0,0,0,0,0,2024
"RN","Jardim de Angicos","2024-04-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2607,0,0,0,0,1,0,60,2024
"PE","Brejo da Madre de Deus","2024-04-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",45192,0,0,0,0,0,0,1500,2024
"RN","Angicos","2024-04-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",11553,0,0,0,0,0,0,607,2024
"RN","Caiçara do Rio do Vento","2024-04-12","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3304,0,0,0,0,0,0,0,2024
"MG","Várzea da Palma","2024-04-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",35804,0,0,0,0,0,0,1500,2024
"RN","Apodi","2024-04-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",34777,0,0,0,0,3,0,2000,2024
"RN","Jucurutu","2024-04-04","12100 - Inundações",17692,0,0,0,0,0,0,0,2024
"CE","Acopiara","2024-03-30","12300 - Alagamentos",51171,0,0,0,5,8,0,13,2024
"MA","Rosário","2024-04-02","12200 - Enxurradas",39582,0,0,0,0,0,0,0,2024
"RN","São Rafael","2024-04-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8106,0,0,0,3,0,0,427,2024
"MA","Cantanhede","2024-04-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",20457,0,0,0,0,1,0,324,2024
"PA","Santa Luzia do Pará","2024-04-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",19422,0,0,0,0,0,0,3104,2024
"RO","Ariquemes","2024-04-05","12100 - Inundações",90354,0,0,0,0,11,0,10,2024
"CE","Quixeré","2024-04-11","12300 - Alagamentos",19422,0,0,0,0,1,0,0,2024
"RS","Gramado","2024-04-01","12300 - Alagamentos",32300,0,0,0,0,0,0,0,2024
"PA","Rondon do Pará","2024-04-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",46974,0,0,0,0,0,0,7854,2024
"RS","Cruz Alta","2024-04-04","13215 - Tempestade Local/Convectiva - Vendaval",62825,0,0,0,0,0,0,6,2024
"RS","Lajeado","2024-04-01","13212 - Tempestade Local/Convectiva - Tempestade de Raios",71481,0,0,0,0,0,0,0,2024
"MA","Palmeirândia","2024-04-06","12300 - Alagamentos",18766,0,0,0,0,47,0,5089,2024
"SP","Guariba","2024-04-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",35491,0,0,0,8,69,0,10000,2024
"MA","Governador Nunes Freire","2024-04-04","12300 - Alagamentos",25402,0,0,0,76,8,0,516,2024
"MA","Boa Vista do Gurupi","2024-04-02","12100 - Inundações",7949,0,0,23,126,212,0,930,2024
"AM","Manacapuru","2024-03-28","13215 - Tempestade Local/Convectiva - Vendaval",85144,1,0,0,10,11,0,3196,2024
"CE","Uruburetama","2024-03-28","12300 - Alagamentos",19765,0,0,0,0,1,0,0,2024
"BA","Santaluz","2024-03-28","12300 - Alagamentos",33816,0,0,0,2,70,0,0,2024
"MG","Manhuaçu","2024-04-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",79635,0,0,0,0,0,0,0,2024
"MT","Itanhangá","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5260,0,0,0,0,0,0,0,2024
"MG","Frutal","2024-04-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",53474,0,0,0,0,0,0,400,2024
"CE","Uruburetama","2024-03-26","11321 - Deslizamentos",19765,0,0,0,0,1,0,0,2024
"RO","Cacoal","2024-04-01","12100 - Inundações",78601,0,0,0,20,290,0,0,2024
"PA","Magalhães Barata","2024-03-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8115,0,0,0,0,0,0,1939,2024
"RJ","São João da Barra","2024-04-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",32767,0,0,0,56,31,0,9000,2024
"PA","Alenquer","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",52714,0,0,0,0,0,0,2800,2024
"PA","Juruti","2024-03-24","13214 - Tempestade Local/Convectiva - Chuvas Intensas",47123,0,0,0,97,192,0,7339,2024
"PA","Oriximiná","2024-03-27","11321 - Deslizamentos",62963,0,0,0,0,0,0,0,2024
"PA","Oriximiná","2024-03-27","12300 - Alagamentos",62963,0,0,0,0,0,0,0,2024
"MG","Santo Antônio do Itambé","2024-03-27","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4135,0,0,0,0,12,0,968,2024
"RJ","Duque de Caxias","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",855046,0,0,0,145,179,0,0,2024
"ES","Alegre","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",30784,0,2,0,14,2324,0,0,2024
"GO","Guarinos","2024-04-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2306,0,0,0,0,22,0,500,2024
"CE","Redenção","2024-03-28","12200 - Enxurradas",26423,0,0,0,5,0,24,0,2024
"AC","Jordão","2024-03-23","12100 - Inundações",6531,0,0,0,281,324,0,2395,2024
"PA","Palestina do Pará","2024-04-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7487,0,0,0,0,0,0,2685,2024
"RJ","São Francisco de Itabapoana","2024-04-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",41357,0,0,0,0,123,0,332,2024
"RJ","Italva","2024-03-25","12200 - Enxurradas",14027,0,0,0,8,0,0,147,2024
"ES","Cachoeiro de Itapemirim","2024-03-25","12100 - Inundações",189878,0,0,0,0,597,0,172,2024
"PA","Anapu","2024-03-24","13214 - Tempestade Local/Convectiva - Chuvas Intensas",20493,0,0,0,12,1000,0,4184,2024
"ES","Atilio Vivacqua","2024-03-27","12100 - Inundações",9840,0,0,1,5,10,0,0,2024
"ES","Atilio Vivacqua","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",9840,0,0,1,5,10,0,0,2024
"PA","Tucuruí","2024-03-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",97109,0,0,0,20,150,0,0,2024
"RJ","Teresópolis","2024-03-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",163805,2,2,4,36,600,0,79620,2024
"ES","Muqui","2024-03-24","12100 - Inundações",14396,0,0,0,0,0,0,0,2024
"ES","Muqui","2024-03-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",14396,0,0,0,0,21,0,0,2024
"RJ","Campos dos Goytacazes","2024-03-24","13214 - Tempestade Local/Convectiva - Chuvas Intensas",463545,0,0,0,227,588,0,150000,2024
"MG","Jaguaraçu","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2982,0,0,1,0,37,0,462,2024
"MG","Conceição do Mato Dentro","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",17914,0,0,0,0,1,0,300,2024
"ES","Rio Novo do Sul","2024-03-27","13214 - Tempestade Local/Convectiva - Chuvas Intensas",11333,0,0,0,4,4,0,200,2024
"ES","São José do Calçado","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10417,0,0,0,0,70,0,0,2024
"MG","Laranjal","2024-04-29","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6465,0,0,0,0,15,0,1100,2024
"RJ","Bom Jesus do Itabapoana","2024-03-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",35384,0,0,0,530,1500,0,19200,2024
"ES","Bom Jesus do Norte","2024-03-24","13214 - Tempestade Local/Convectiva - Chuvas Intensas",9479,0,0,0,64,4650,0,5536,2024
"ES","Guaçuí","2024-03-27","13214 - Tempestade Local/Convectiva - Chuvas Intensas",27853,0,0,0,4,1000,0,0,2024
"ES","Muniz Freire","2024-03-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",18387,0,0,0,12,153,0,12000,2024
"ES","Apiacá","2024-03-25","12300 - Alagamentos",7513,2,10,15,332,4000,0,3154,2024
"ES","Iconha","2024-05-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",12514,0,0,0,0,0,0,0,2024
"ES","Apiacá","2024-03-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7513,2,10,15,172,4000,1,3154,2024
"ES","Mimoso do Sul","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",25898,18,0,0,100,10000,4,3000,2024
"ES","Jerônimo Monteiro","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10888,0,0,0,26,1234,0,0,2024
"ES","Grupo de municípios","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",0,0,7,1,86,5616,0,13900,2024
"ES","Vargem Alta","2024-03-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",19141,0,5,0,21,550,0,12000,2024
"RJ","Itaperuna","2024-03-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",95876,0,1,0,12,1578,0,11258,2024
"MG","Juatuba","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",22221,0,0,0,19,59,0,41,2024
"RJ","Nova Friburgo","2024-03-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",182016,0,0,0,12,5,0,1000,2024
"ES","Alegre","2024-03-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",30784,0,2,0,14,2324,0,0,2024
"MA","Carutapera","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",22008,0,40,60,250,1400,0,0,2024
"RJ","Cachoeiras de Macacu","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",54370,0,0,0,180,950,0,32857,2024
"RJ","Cachoeiras de Macacu","2024-03-25","12100 - Inundações",54370,0,0,0,0,0,0,0,2024
"MG","Desterro de Entre Rios","2024-05-20","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7002,0,0,0,0,0,0,300,2024
"MG","Pará de Minas","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",84252,0,1,0,19,150,0,0,2024
"MG","Manhuaçu","2024-04-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",79635,0,0,0,0,0,0,0,2024
"GO","Posse","2024-04-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",31417,0,0,0,0,0,0,1300,2024
"RJ","Magé","2024-03-23","12100 - Inundações",228150,0,0,0,0,502,0,7040,2024
"MA","Lago da Pedra","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",46108,0,15,35,230,560,0,0,2024
"ES","Alfredo Chaves","2024-03-28","13214 - Tempestade Local/Convectiva - Chuvas Intensas",13960,0,0,0,0,150,0,500,2024
"RJ","Guapimirim","2024-03-24","13214 - Tempestade Local/Convectiva - Chuvas Intensas",51487,0,0,0,9,89,0,3500,2024
"RJ","Arraial do Cabo","2024-03-26","13212 - Tempestade Local/Convectiva - Tempestade de Raios",27770,1,2,0,0,0,0,0,2024
"SC","Celso Ramos","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",2773,0,0,0,0,0,0,0,2024
"RS","Jaguarão","2024-03-30","13214 - Tempestade Local/Convectiva - Chuvas Intensas",27942,0,0,0,0,0,0,64,2024
"RS","Rio Grande","2024-03-28","13215 - Tempestade Local/Convectiva - Vendaval",197253,0,0,0,0,10,0,197243,2024
"RS","Roca Sales","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",10287,0,0,0,0,0,0,300,2024
"GO","Novo Gama","2024-03-21","12100 - Inundações",95013,0,0,0,0,0,0,0,2024
"PR","Campo Largo","2024-04-18","13215 - Tempestade Local/Convectiva - Vendaval",112486,0,0,0,0,0,0,80,2024
"MS","Ivinhema","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",22355,0,0,0,0,6,0,0,2024
"MS","Juti","2024-03-22","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5900,0,0,0,0,0,0,0,2024
"MS","Iguatemi","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",14887,0,0,0,0,0,0,0,2024
"SC","Laguna","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",51554,0,0,0,0,0,0,0,2024
"SC","Saudades","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",9016,0,0,0,0,0,0,0,2024
"RS","Lagoa Vermelha","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",27529,0,0,0,0,0,0,27529,2024
"SC","Chapecó","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",183561,0,0,0,0,0,0,0,2024
"RS","Nicolau Vergueiro","2024-04-01","13215 - Tempestade Local/Convectiva - Vendaval",1721,0,0,0,0,0,0,0,2024
"RS","Engenho Velho","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",1530,0,0,0,0,0,0,60,2024
"RS","Soledade","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",30065,0,0,0,0,0,0,4800,2024
"RS","Santo Antônio da Patrulha","2024-03-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",39679,0,0,0,0,0,0,0,2024
"RS","Igrejinha","2024-04-01","13215 - Tempestade Local/Convectiva - Vendaval",31663,0,0,0,0,0,0,0,2024
"RS","Panambi","2024-03-26","13215 - Tempestade Local/Convectiva - Vendaval",38068,0,0,0,0,0,0,3000,2024
"RS","Lagoa dos Três Cantos","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",1598,0,0,0,0,0,0,155,2024
"RS","Espumoso","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",15240,0,0,0,8,8,0,15157,2024
"RS","Pejuçara","2024-03-26","13215 - Tempestade Local/Convectiva - Vendaval",3973,0,0,0,0,0,0,3000,2024
"RS","Brochier","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",4677,0,0,0,0,0,0,0,2024
"RS","Cruz Alta","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",62825,0,0,0,0,0,0,112,2024
"RS","Eldorado do Sul","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",34335,0,0,0,0,0,0,640,2024
"RS","Passa Sete","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",5159,0,0,0,0,0,0,3982,2024
"RS","Arambaré","2024-03-26","13215 - Tempestade Local/Convectiva - Vendaval",3693,0,0,0,0,50,0,0,2024
"RS","Nova Palma","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",6345,0,0,0,0,0,0,6345,2024
"RS","Campos Borges","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",3494,0,0,0,0,0,0,0,2024
"RS","Rio Pardo","2024-03-25","13215 - Tempestade Local/Convectiva - Vendaval",37602,0,0,0,0,0,0,0,2024
"RS","Faxinal do Soturno","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",6672,0,0,0,0,0,0,0,2024
"RS","Jari","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",3575,0,0,0,0,0,0,0,2024
"RS","Dilermando de Aguiar","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3064,0,0,0,0,0,0,0,2024
"RS","Santa Maria","2024-03-21","13214 - Tempestade Local/Convectiva - Chuvas Intensas",261027,0,2,0,0,0,0,271728,2024
"RS","Arroio Grande","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",18469,0,0,0,3,3,0,617,2024
"RS","Vila Nova do Sul","2024-03-25","13215 - Tempestade Local/Convectiva - Vendaval",4221,0,0,0,0,6,0,0,2024
"RS","São Lourenço do Sul","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",43114,0,0,0,0,0,0,43114,2024
"RS","São Sepé","2024-03-26","13211 - Tempestade Local/Convectiva - Tornados",23798,0,0,0,0,2,0,0,2024
"RS","Cerrito","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",6404,0,1,0,0,600,0,0,2024
"RS","São Vicente do Sul","2024-03-28","13215 - Tempestade Local/Convectiva - Vendaval",8440,0,0,0,0,0,0,0,2024
"RS","Morro Redondo","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",6231,0,0,0,0,0,0,560,2024
"RS","Itacurubi","2024-07-26","13215 - Tempestade Local/Convectiva - Vendaval",3441,0,0,0,0,0,0,12,2024
"RS","Pelotas","2024-03-26","13215 - Tempestade Local/Convectiva - Vendaval",327778,0,0,0,0,12,0,0,2024
"RS","Canguçu","2024-03-21","13215 - Tempestade Local/Convectiva - Vendaval",53268,0,0,0,0,0,0,49680,2024
"RS","Piratini","2024-03-25","13215 - Tempestade Local/Convectiva - Vendaval",19831,0,1,0,0,3,0,19381,2024
"RS","Santa Margarida do Sul","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",2352,0,0,0,0,112,0,1500,2024
"RS","Herval","2024-04-12","13215 - Tempestade Local/Convectiva - Vendaval",6757,0,0,0,0,0,0,19,2024
"RS","Hulha Negra","2024-03-27","13215 - Tempestade Local/Convectiva - Vendaval",6048,0,0,0,0,0,0,112,2024
"MG","Pará de Minas","2024-03-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",84252,0,0,0,0,3,0,0,2024
"RS","Capão do Leão","2024-03-28","13215 - Tempestade Local/Convectiva - Vendaval",24294,0,0,0,0,0,0,24000,2024
"RS","Santa Vitória do Palmar","2024-03-27","13214 - Tempestade Local/Convectiva - Chuvas Intensas",31002,0,0,0,0,0,0,31002,2024
"MG","Contagem","2024-07-19","12300 - Alagamentos",603048,0,0,0,0,500,0,0,2024
"SP","Potirendaba","2024-03-22","13214 - Tempestade Local/Convectiva - Chuvas Intensas",15453,0,2,0,0,13,0,15796,2024
"RS","Ametista do Sul","2024-03-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7323,0,0,0,0,0,0,2000,2024
"MA","Trizidela do Vale","2024-03-27","12100 - Inundações",18951,0,0,19,437,300,0,419,2024
"PR","Campo Largo","2024-04-18","12300 - Alagamentos",112486,0,0,0,0,8,0,24,2024
"MG","Gonçalves","2024-03-25","12100 - Inundações",4220,0,0,0,0,0,0,315,2024
"PA","Aurora do Pará","2024-03-22","12300 - Alagamentos",26579,0,0,0,0,26,0,70,2024
"RS","Frederico Westphalen","2024-03-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",28848,0,0,0,7,76,0,87,2024
"RS","Rolador","2024-03-22","13215 - Tempestade Local/Convectiva - Vendaval",2546,0,0,0,0,0,0,2546,2024
"MG","Barbacena","2024-03-20","13214 - Tempestade Local/Convectiva - Chuvas Intensas",126325,0,0,0,0,40,0,10000,2024
"MG","Paula Cândido","2024-03-19","12300 - Alagamentos",9269,0,0,0,0,0,0,100,2024
"PA","Óbidos","2024-03-18","12200 - Enxurradas",49254,0,0,0,0,0,0,0,2024
"PR","Quedas do Iguaçu","2024-03-25","12200 - Enxurradas",30585,0,0,0,0,0,0,700,2024
"MA","Rosário","2024-03-20","12200 - Enxurradas",39582,0,0,0,0,0,0,0,2024
"RS","Cerro Grande","2024-03-21","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2417,0,0,0,0,0,0,150,2024
"RS","Vista Alegre","2024-03-20","12200 - Enxurradas",2832,0,0,0,0,0,0,0,2024
"PR","Londrina","2024-04-10","12300 - Alagamentos",506645,0,0,0,0,12,0,144,2024
"PR","Alto Paraná","2024-03-26","12200 - Enxurradas",13662,0,0,0,0,22,0,728,2024
"CE","Redenção","2024-03-21","13214 - Tempestade Local/Convectiva - Chuvas Intensas",26423,0,0,0,0,0,0,0,2024
"PA","Ponta de Pedras","2024-03-18","11420 - Erosão de Margem Fluvial",25989,0,0,0,0,0,0,1720,2024
"SC","Cocal do Sul","2024-03-19","12300 - Alagamentos",15171,0,2,0,0,8,0,408,2024
"RS","Uruguaiana","2024-03-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",125507,0,0,0,0,0,0,3360,2024
"SC","Urussanga","2024-03-18","13214 - Tempestade Local/Convectiva - Chuvas Intensas",20222,0,0,0,0,0,0,200,2024
"RS","Erechim","2024-03-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",96105,0,0,0,0,0,0,300,2024
"RS","Erechim","2024-03-16","13215 - Tempestade Local/Convectiva - Vendaval",96105,0,0,0,0,0,0,0,2024
"MG","Juiz de Fora","2024-03-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",517872,0,0,0,0,0,0,0,2024
"RS","São Martinho da Serra","2024-03-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3201,0,0,0,0,0,0,0,2024
"SC","Orleans","2024-03-17","12300 - Alagamentos",21395,0,0,0,0,0,0,700,2024
"SC","Cunha Porã","2024-03-19","12200 - Enxurradas",10613,1,0,0,0,0,0,16,2024
"MA","Bacabal","2024-04-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",99960,0,0,0,389,334,0,459,2024
